dataset,model,seed,target_recall,tau,row_recall,row_far,neg_per_pos,prec_Balanced,prec_Partial 10:1,prec_Partial 100:1,prec_Full,op_recall,op_precision,burden,op_median_lt,early_share
HGST,XGB,43,0.3,0.047,0.30109565950273914,0.004111210424801242,559.8662031184155,0.9865297579121425,0.8798621521691816,0.4227584928357715,0.11568040152189753,0.12345679012345678,0.1388888888888889,0.04912998976458546,146.5,0.4691358024691358
HGST,XGB,43,0.5,0.018000000000000002,0.5094816687737042,0.012967775321070706,559.8662031184155,0.9751788896176559,0.7971120369185923,0.2820645389793829,0.06557288135593221,0.08024691358024691,0.06280193236714976,0.08802456499488229,244.0,0.6666666666666666
HGST,XGB,43,0.7,0.006,0.7391487568478718,0.03998758056169732,559.8662031184155,0.9486770432314248,0.6489313586428344,0.15600744928478302,0.031960641399416914,0.07407407407407407,0.04054054054054054,0.15455475946775846,374.0,0.8209876543209876
HGST,XGB,44,0.3,0.07300000000000001,0.3023598820058997,0.003802606200310486,559.8662031184155,0.9875797775795796,0.8882854516398628,0.44293993676377136,0.1243608631597192,0.12345679012345678,0.125,0.0593654042988741,148.0,0.5061728395061729
HGST,XGB,44,0.5,0.037000000000000005,0.5029498525073747,0.011049536623229994,559.8662031184155,0.9785028214879407,0.8198773698826555,0.31279852793930446,0.07518820675969384,0.08641975308641975,0.06930693069306931,0.08188331627430911,243.5,0.6666666666666666
HGST,XGB,44,0.7,0.010000000000000002,0.7056468605141172,0.03378952815543115,559.8662031184155,0.9543036714541085,0.6762035111638505,0.17275789954408982,0.03595971309539149,0.08641975308641975,0.04713804713804714,0.1586489252814739,329.0,0.7901234567901234
HGST,XGB,45,0.3,0.017,0.3459755583649389,0.004724279061015195,559.8662031184155,0.9865289955772715,0.8798560882693075,0.42274449386708135,0.11567453328636844,0.11728395061728394,0.1366906474820144,0.04605936540429888,144.5,0.46296296296296297
HGST,XGB,45,0.5,0.006,0.527180783817952,0.01519537093663264,559.8662031184155,0.9719837039231413,0.7762538777056419,0.25757374263360844,0.05835160222025282,0.08024691358024691,0.06220095693779904,0.08904810644831115,256.0,0.6728395061728395
HGST,XGB,45,0.7,0.002,0.8219553308048884,0.06015863009832055,559.8662031184155,0.9318017481134486,0.577401680744974,0.12020724884134948,0.02382290076335878,0.06790123456790123,0.03283582089552239,0.19140225179119755,425.0,0.845679012345679
HGST,XGB,46,0.3,0.031,0.3032026970080067,0.0035380345298019478,559.8662031184155,0.9884657165937356,0.8955046742534697,0.46149141376142616,0.13274907749077489,0.12962962962962962,0.15,0.04605936540429888,143.0,0.4567901234567901
HGST,XGB,46,0.5,0.009000000000000001,0.5244416350611041,0.015571341205250035,559.8662031184155,0.9711648758648168,0.7710618884424864,0.25194453464098765,0.056743571037753064,0.08024691358024691,0.05803571428571429,0.10030706243602866,256.0,0.6975308641975309
HGST,XGB,46,0.7,0.004,0.7391487568478718,0.04002860234275768,559.8662031184155,0.9486270977068207,0.6486977312288018,0.15587249164467049,0.03192893354813459,0.06790123456790123,0.03728813559322034,0.15455475946775846,372.0,0.8209876543209876
HGST,XGB,47,0.3,0.041,0.30362410450906024,0.004779602013454391,559.8662031184155,0.9845021252586487,0.8639917956234957,0.38847262187168746,0.10190226999504987,0.08641975308641975,0.08917197452229299,0.05629477993858751,159.0,0.5432098765432098
HGST,XGB,47,0.5,0.018000000000000002,0.5073746312684366,0.012903043703250693,559.8662031184155,0.9751996975385253,0.7972510851037237,0.2822387260565916,0.06562559616275586,0.10493827160493827,0.07906976744186046,0.0931422722620266,249.5,0.6604938271604939
HGST,XGB,47,0.7,0.006,0.7031184155077961,0.037307992661241005,559.8662031184155,0.9496128281627637,0.6533353453440474,0.15857723710581256,0.032565946774146336,0.04938271604938271,0.027491408934707903,0.1535312180143296,362.0,0.8209876543209876
HGST,XGB,48,0.3,0.067,0.3061525495153814,0.003317495413275627,559.8662031184155,0.9892800758340264,0.9022332296200878,0.4799365826044272,0.14150759641604987,0.12962962962962962,0.14685314685314685,0.04912998976458546,137.0,0.4567901234567901
HGST,XGB,48,0.5,0.028,0.5025284450063211,0.010615608975866773,559.8662031184155,0.9793126142776366,0.8255975243404956,0.32129139386194716,0.07796155857740586,0.08641975308641975,0.06829268292682927,0.08700102354145343,243.0,0.654320987654321
HGST,XGB,48,0.7,0.008,0.7214496418036241,0.03660911699675401,559.8662031184155,0.9517067554833247,0.6633770742163454,0.16462577719803875,0.034002323756939,0.06790123456790123,0.03728813559322034,0.15455475946775846,353.0,0.8209876543209876
HGST,XGB,49,0.3,0.031,0.30130636325326593,0.005819824057957379,559.8662031184155,0.9810507071737913,0.8381154512095359,0.3411187527921005,0.08464543624955606,0.11728395061728394,0.10919540229885058,0.07267144319344933,172.0,0.5185185185185185
HGST,XGB,49,0.5,0.015,0.5067425200168563,0.015631556663687256,559.8662031184155,0.9700759333942854,0.7642505690176346,0.24481519108035005,0.054733727810650896,0.11728395061728394,0.08333333333333333,0.10440122824974411,226.5,0.6604938271604939
