dataset,model,seed,burden,n_alarmed,n_fail,ear,within_5,recall_5,within_7,recall_7,within_10,recall_10,within_15,recall_15,within_30,recall_30,within_60,recall_60,within_90,recall_90,within_180,recall_180,within_365,recall_365
Toshiba,XGB,61,0.01,51,209,0.009144018288036576,0.1568627450980392,0.03827751196172249,0.19607843137254902,0.04784688995215311,0.21568627450980393,0.05263157894736842,0.3137254901960784,0.07655502392344497,0.43137254901960786,0.10526315789473684,0.5490196078431373,0.1339712918660287,0.6862745098039216,0.1674641148325359,0.9215686274509803,0.22488038277511962,0.9803921568627451,0.23923444976076555
Toshiba,XGB,61,0.05,140,209,0.04978409956819914,0.19285714285714287,0.1291866028708134,0.20714285714285716,0.13875598086124402,0.22857142857142856,0.15311004784688995,0.2571428571428571,0.1722488038277512,0.35714285714285715,0.23923444976076555,0.5,0.3349282296650718,0.5785714285714286,0.3875598086124402,0.7928571428571428,0.5311004784688995,0.9142857142857143,0.6124401913875598
Toshiba,XGB,62,0.01,46,209,0.00762001524003048,0.1956521739130435,0.0430622009569378,0.21739130434782608,0.04784688995215311,0.2608695652173913,0.05741626794258373,0.3695652173913043,0.08133971291866028,0.5217391304347826,0.11483253588516747,0.6086956521739131,0.1339712918660287,0.717391304347826,0.15789473684210525,0.9130434782608695,0.20095693779904306,0.9782608695652174,0.215311004784689
Toshiba,XGB,62,0.05,133,209,0.04699009398018796,0.21052631578947367,0.1339712918660287,0.23308270676691728,0.14832535885167464,0.2631578947368421,0.1674641148325359,0.2932330827067669,0.18660287081339713,0.3609022556390977,0.22966507177033493,0.5112781954887218,0.3253588516746411,0.6015037593984962,0.3827751196172249,0.8195488721804511,0.5215311004784688,0.924812030075188,0.5885167464114832
Toshiba,XGB,63,0.01,39,209,0.007112014224028448,0.1794871794871795,0.03349282296650718,0.2564102564102564,0.04784688995215311,0.2564102564102564,0.04784688995215311,0.3076923076923077,0.05741626794258373,0.4358974358974359,0.08133971291866028,0.5384615384615384,0.10047846889952153,0.6923076923076923,0.1291866028708134,0.9230769230769231,0.1722488038277512,0.9743589743589743,0.18181818181818182
Toshiba,XGB,63,0.05,136,209,0.04978409956819914,0.17647058823529413,0.11483253588516747,0.20588235294117646,0.1339712918660287,0.23529411764705882,0.15311004784688995,0.25735294117647056,0.1674641148325359,0.35294117647058826,0.22966507177033493,0.5147058823529411,0.3349282296650718,0.5955882352941176,0.3875598086124402,0.7941176470588235,0.5167464114832536,0.9264705882352942,0.6028708133971292
Toshiba,XGB,64,0.01,45,209,0.008128016256032511,0.1111111111111111,0.023923444976076555,0.13333333333333333,0.028708133971291867,0.2,0.0430622009569378,0.3111111111111111,0.06698564593301436,0.4444444444444444,0.09569377990430622,0.6,0.1291866028708134,0.7555555555555555,0.16267942583732056,0.9555555555555556,0.20574162679425836,1.0,0.215311004784689
Toshiba,XGB,64,0.05,131,209,0.04978409956819914,0.19083969465648856,0.11961722488038277,0.21374045801526717,0.1339712918660287,0.2366412213740458,0.14832535885167464,0.2748091603053435,0.1722488038277512,0.33587786259541985,0.21052631578947367,0.48091603053435117,0.3014354066985646,0.5648854961832062,0.35406698564593303,0.8091603053435115,0.507177033492823,0.9083969465648855,0.569377990430622
Toshiba,XGB,65,0.01,46,209,0.00762001524003048,0.1956521739130435,0.0430622009569378,0.21739130434782608,0.04784688995215311,0.2608695652173913,0.05741626794258373,0.3695652173913043,0.08133971291866028,0.5217391304347826,0.11483253588516747,0.6086956521739131,0.1339712918660287,0.717391304347826,0.15789473684210525,0.9130434782608695,0.20095693779904306,0.9782608695652174,0.215311004784689
Toshiba,XGB,65,0.05,129,209,0.04318008636017272,0.20930232558139536,0.1291866028708134,0.23255813953488372,0.14354066985645933,0.26356589147286824,0.16267942583732056,0.29457364341085274,0.18181818181818182,0.3643410852713178,0.22488038277511962,0.5271317829457365,0.3253588516746411,0.6124031007751938,0.37799043062200954,0.8294573643410853,0.5119617224880383,0.937984496124031,0.5789473684210527
Toshiba,XGB,66,0.01,50,209,0.008382016764033528,0.2,0.04784688995215311,0.22,0.05263157894736842,0.28,0.06698564593301436,0.38,0.09090909090909091,0.5,0.11961722488038277,0.64,0.15311004784688995,0.78,0.18660287081339713,0.96,0.22966507177033493,1.0,0.23923444976076555
Toshiba,XGB,66,0.05,126,209,0.04165608331216662,0.2222222222222222,0.1339712918660287,0.24603174603174602,0.14832535885167464,0.2777777777777778,0.1674641148325359,0.30952380952380953,0.18660287081339713,0.373015873015873,0.22488038277511962,0.5158730158730159,0.31100478468899523,0.626984126984127,0.37799043062200954,0.8412698412698413,0.507177033492823,0.9365079365079365,0.5645933014354066
Toshiba,XGB,67,0.01,39,209,0.006858013716027432,0.15384615384615385,0.028708133971291867,0.2564102564102564,0.04784688995215311,0.2564102564102564,0.04784688995215311,0.3076923076923077,0.05741626794258373,0.4358974358974359,0.08133971291866028,0.5384615384615384,0.10047846889952153,0.6923076923076923,0.1291866028708134,0.9230769230769231,0.1722488038277512,0.9743589743589743,0.18181818181818182
Toshiba,XGB,67,0.05,131,209,0.04572009144018288,0.21374045801526717,0.1339712918660287,0.22900763358778625,0.14354066985645933,0.2595419847328244,0.16267942583732056,0.2824427480916031,0.17703349282296652,0.3435114503816794,0.215311004784689,0.5114503816793893,0.32057416267942584,0.5954198473282443,0.37320574162679426,0.8015267175572519,0.5023923444976076,0.9236641221374046,0.5789473684210527
Toshiba,XGB,68,0.01,52,209,0.008636017272034544,0.17307692307692307,0.0430622009569378,0.19230769230769232,0.04784688995215311,0.2692307692307692,0.06698564593301436,0.34615384615384615,0.0861244019138756,0.4807692307692308,0.11961722488038277,0.6153846153846154,0.15311004784688995,0.7307692307692307,0.18181818181818182,0.9038461538461539,0.22488038277511962,0.9807692307692307,0.24401913875598086
Toshiba,XGB,68,0.05,134,209,0.04648209296418593,0.208955223880597,0.1339712918660287,0.22388059701492538,0.14354066985645933,0.2462686567164179,0.15789473684210525,0.27611940298507465,0.17703349282296652,0.34328358208955223,0.22009569377990432,0.4925373134328358,0.3157894736842105,0.582089552238806,0.37320574162679426,0.7985074626865671,0.5119617224880383,0.917910447761194,0.5885167464114832
Toshiba,XGB,69,0.01,47,209,0.007874015748031496,0.1702127659574468,0.03827751196172249,0.19148936170212766,0.0430622009569378,0.23404255319148937,0.05263157894736842,0.3191489361702128,0.07177033492822966,0.46808510638297873,0.10526315789473684,0.5957446808510638,0.1339712918660287,0.723404255319149,0.16267942583732056,0.9361702127659575,0.21052631578947367,0.9787234042553191,0.22009569377990432
Toshiba,XGB,69,0.05,133,209,0.04470408940817882,0.19548872180451127,0.12440191387559808,0.21804511278195488,0.13875598086124402,0.24812030075187969,0.15789473684210525,0.2781954887218045,0.17703349282296652,0.3383458646616541,0.215311004784689,0.5037593984962406,0.32057416267942584,0.5939849624060151,0.37799043062200954,0.8045112781954887,0.5119617224880383,0.924812030075188,0.5885167464114832
Toshiba,XGB,70,0.01,41,209,0.007366014732029464,0.17073170731707318,0.03349282296650718,0.24390243902439024,0.04784688995215311,0.2682926829268293,0.05263157894736842,0.3170731707317073,0.06220095693779904,0.43902439024390244,0.0861244019138756,0.5609756097560976,0.11004784688995216,0.7073170731707317,0.13875598086124402,0.926829268292683,0.18181818181818182,0.975609756097561,0.19138755980861244
Toshiba,XGB,70,0.05,134,209,0.043942087884175765,0.21641791044776118,0.13875598086124402,0.23880597014925373,0.15311004784688995,0.26865671641791045,0.1722488038277512,0.291044776119403,0.18660287081339713,0.3582089552238806,0.22966507177033493,0.5298507462686567,0.3397129186602871,0.6044776119402985,0.3875598086124402,0.8059701492537313,0.5167464114832536,0.9253731343283582,0.5933014354066986
Toshiba,XGB,71,0.01,44,209,0.008128016256032511,0.18181818181818182,0.03827751196172249,0.20454545454545456,0.0430622009569378,0.22727272727272727,0.04784688995215311,0.3181818181818182,0.06698564593301436,0.4090909090909091,0.0861244019138756,0.5681818181818182,0.11961722488038277,0.7272727272727273,0.15311004784688995,0.9318181818181818,0.19617224880382775,0.9772727272727273,0.20574162679425836
Toshiba,XGB,71,0.05,135,209,0.04876809753619507,0.2074074074074074,0.1339712918660287,0.22962962962962963,0.14832535885167464,0.25925925925925924,0.1674641148325359,0.28888888888888886,0.18660287081339713,0.34814814814814815,0.22488038277511962,0.4962962962962963,0.32057416267942584,0.5925925925925926,0.3827751196172249,0.8222222222222222,0.5311004784688995,0.9185185185185185,0.5933014354066986
Toshiba,LSTM,42,0.01,45,209,0.009906019812039623,0.17777777777777778,0.03827751196172249,0.2222222222222222,0.04784688995215311,0.26666666666666666,0.05741626794258373,0.3333333333333333,0.07177033492822966,0.4444444444444444,0.09569377990430622,0.5555555555555556,0.11961722488038277,0.7555555555555555,0.16267942583732056,0.9111111111111111,0.19617224880382775,1.0,0.215311004784689
Toshiba,LSTM,42,0.05,123,209,0.04978409956819914,0.13821138211382114,0.08133971291866028,0.17073170731707318,0.10047846889952153,0.18699186991869918,0.11004784688995216,0.23577235772357724,0.13875598086124402,0.3170731707317073,0.18660287081339713,0.4634146341463415,0.2727272727272727,0.5691056910569106,0.3349282296650718,0.7804878048780488,0.45933014354066987,0.9186991869918699,0.5406698564593302
Toshiba,LSTM,43,0.01,47,209,0.009906019812039623,0.14893617021276595,0.03349282296650718,0.19148936170212766,0.0430622009569378,0.23404255319148937,0.05263157894736842,0.2978723404255319,0.06698564593301436,0.48936170212765956,0.11004784688995216,0.6808510638297872,0.15311004784688995,0.8085106382978723,0.18181818181818182,0.9361702127659575,0.21052631578947367,0.9787234042553191,0.22009569377990432
Toshiba,LSTM,43,0.05,125,209,0.04978409956819914,0.144,0.0861244019138756,0.152,0.09090909090909091,0.176,0.10526315789473684,0.216,0.1291866028708134,0.312,0.18660287081339713,0.472,0.2822966507177033,0.552,0.33014354066985646,0.76,0.45454545454545453,0.896,0.5358851674641149
Toshiba,LSTM,44,0.01,45,209,0.009906019812039623,0.1111111111111111,0.023923444976076555,0.15555555555555556,0.03349282296650718,0.2,0.0430622009569378,0.28888888888888886,0.06220095693779904,0.4,0.0861244019138756,0.5333333333333333,0.11483253588516747,0.7111111111111111,0.15311004784688995,0.8888888888888888,0.19138755980861244,0.9555555555555556,0.20574162679425836
Toshiba,LSTM,44,0.05,130,209,0.04978409956819914,0.13076923076923078,0.08133971291866028,0.16153846153846155,0.10047846889952153,0.17692307692307693,0.11004784688995216,0.23076923076923078,0.14354066985645933,0.33076923076923076,0.20574162679425836,0.46153846153846156,0.28708133971291866,0.5538461538461539,0.3444976076555024,0.7846153846153846,0.4880382775119617,0.9076923076923077,0.5645933014354066
Toshiba,LSTM,45,0.01,43,209,0.009906019812039623,0.13953488372093023,0.028708133971291867,0.20930232558139536,0.0430622009569378,0.3023255813953488,0.06220095693779904,0.37209302325581395,0.07655502392344497,0.4418604651162791,0.09090909090909091,0.6046511627906976,0.12440191387559808,0.7441860465116279,0.15311004784688995,0.9069767441860465,0.18660287081339713,0.9767441860465116,0.20095693779904306
Toshiba,LSTM,45,0.05,131,209,0.04978409956819914,0.1450381679389313,0.09090909090909091,0.16030534351145037,0.10047846889952153,0.17557251908396945,0.11004784688995216,0.22900763358778625,0.14354066985645933,0.3282442748091603,0.20574162679425836,0.4580152671755725,0.28708133971291866,0.5343511450381679,0.3349282296650718,0.7480916030534351,0.4688995215311005,0.9007633587786259,0.5645933014354066
Toshiba,LSTM,46,0.01,42,209,0.009906019812039623,0.16666666666666666,0.03349282296650718,0.21428571428571427,0.0430622009569378,0.2619047619047619,0.05263157894736842,0.35714285714285715,0.07177033492822966,0.40476190476190477,0.08133971291866028,0.5952380952380952,0.11961722488038277,0.7380952380952381,0.14832535885167464,0.9047619047619048,0.18181818181818182,1.0,0.20095693779904306
Toshiba,LSTM,46,0.05,126,209,0.04978409956819914,0.12698412698412698,0.07655502392344497,0.14285714285714285,0.0861244019138756,0.16666666666666666,0.10047846889952153,0.20634920634920634,0.12440191387559808,0.30158730158730157,0.18181818181818182,0.4444444444444444,0.2679425837320574,0.5476190476190477,0.33014354066985646,0.7619047619047619,0.45933014354066987,0.8968253968253969,0.5406698564593302
Toshiba,LSTM,47,0.01,49,209,0.009906019812039623,0.14285714285714285,0.03349282296650718,0.1836734693877551,0.0430622009569378,0.20408163265306123,0.04784688995215311,0.2857142857142857,0.06698564593301436,0.4489795918367347,0.10526315789473684,0.6122448979591837,0.14354066985645933,0.7959183673469388,0.18660287081339713,0.9183673469387755,0.215311004784689,0.9795918367346939,0.22966507177033493
Toshiba,LSTM,47,0.05,130,209,0.04978409956819914,0.14615384615384616,0.09090909090909091,0.16153846153846155,0.10047846889952153,0.18461538461538463,0.11483253588516747,0.23076923076923078,0.14354066985645933,0.33076923076923076,0.20574162679425836,0.46153846153846156,0.28708133971291866,0.5538461538461539,0.3444976076555024,0.7769230769230769,0.48325358851674644,0.9076923076923077,0.5645933014354066
Toshiba,LSTM,48,0.01,48,209,0.009906019812039623,0.14583333333333334,0.03349282296650718,0.20833333333333334,0.04784688995215311,0.22916666666666666,0.05263157894736842,0.3125,0.07177033492822966,0.4583333333333333,0.10526315789473684,0.5625,0.1291866028708134,0.7083333333333334,0.16267942583732056,0.8541666666666666,0.19617224880382775,0.9375,0.215311004784689
Toshiba,LSTM,48,0.05,127,209,0.04978409956819914,0.14173228346456693,0.0861244019138756,0.14173228346456693,0.0861244019138756,0.16535433070866143,0.10047846889952153,0.2125984251968504,0.1291866028708134,0.30708661417322836,0.18660287081339713,0.4566929133858268,0.27751196172248804,0.5511811023622047,0.3349282296650718,0.7637795275590551,0.46411483253588515,0.905511811023622,0.5502392344497608
Toshiba,LSTM,49,0.01,49,209,0.009906019812039623,0.12244897959183673,0.028708133971291867,0.16326530612244897,0.03827751196172249,0.1836734693877551,0.0430622009569378,0.2857142857142857,0.06698564593301436,0.46938775510204084,0.11004784688995216,0.5918367346938775,0.13875598086124402,0.7551020408163265,0.17703349282296652,0.9183673469387755,0.215311004784689,1.0,0.23444976076555024
Toshiba,LSTM,49,0.05,125,209,0.04978409956819914,0.136,0.08133971291866028,0.16,0.09569377990430622,0.184,0.11004784688995216,0.232,0.13875598086124402,0.312,0.18660287081339713,0.456,0.2727272727272727,0.544,0.3253588516746411,0.768,0.45933014354066987,0.904,0.5406698564593302
Toshiba,LSTM,50,0.01,50,209,0.009906019812039623,0.12,0.028708133971291867,0.16,0.03827751196172249,0.18,0.0430622009569378,0.3,0.07177033492822966,0.46,0.11004784688995216,0.58,0.13875598086124402,0.76,0.18181818181818182,0.88,0.21052631578947367,1.0,0.23923444976076555
Toshiba,LSTM,50,0.05,127,209,0.04978409956819914,0.13385826771653545,0.08133971291866028,0.16535433070866143,0.10047846889952153,0.18110236220472442,0.11004784688995216,0.23622047244094488,0.14354066985645933,0.3228346456692913,0.19617224880382775,0.47244094488188976,0.28708133971291866,0.5590551181102362,0.3397129186602871,0.7637795275590551,0.46411483253588515,0.8976377952755905,0.5454545454545454
Toshiba,LSTM,51,0.01,50,209,0.009906019812039623,0.18,0.0430622009569378,0.24,0.05741626794258373,0.28,0.06698564593301436,0.34,0.08133971291866028,0.44,0.10526315789473684,0.58,0.13875598086124402,0.76,0.18181818181818182,0.9,0.215311004784689,0.96,0.22966507177033493
Toshiba,LSTM,51,0.05,124,209,0.04978409956819914,0.12903225806451613,0.07655502392344497,0.1532258064516129,0.09090909090909091,0.1774193548387097,0.10526315789473684,0.22580645161290322,0.1339712918660287,0.31451612903225806,0.18660287081339713,0.4596774193548387,0.2727272727272727,0.5564516129032258,0.33014354066985646,0.7741935483870968,0.45933014354066987,0.9032258064516129,0.5358851674641149
Toshiba,LSTM,52,0.01,47,209,0.009906019812039623,0.1276595744680851,0.028708133971291867,0.1702127659574468,0.03827751196172249,0.19148936170212766,0.0430622009569378,0.2978723404255319,0.06698564593301436,0.425531914893617,0.09569377990430622,0.5531914893617021,0.12440191387559808,0.723404255319149,0.16267942583732056,0.8723404255319149,0.19617224880382775,0.9787234042553191,0.22009569377990432
Toshiba,LSTM,52,0.05,124,209,0.04978409956819914,0.12096774193548387,0.07177033492822966,0.14516129032258066,0.0861244019138756,0.1774193548387097,0.10526315789473684,0.22580645161290322,0.1339712918660287,0.3225806451612903,0.19138755980861244,0.4596774193548387,0.2727272727272727,0.5645161290322581,0.3349282296650718,0.782258064516129,0.46411483253588515,0.9032258064516129,0.5358851674641149
Toshiba,LSTM,53,0.01,52,209,0.009906019812039623,0.15384615384615385,0.03827751196172249,0.21153846153846154,0.05263157894736842,0.25,0.06220095693779904,0.3269230769230769,0.08133971291866028,0.46153846153846156,0.11483253588516747,0.6153846153846154,0.15311004784688995,0.7884615384615384,0.19617224880382775,0.9230769230769231,0.22966507177033493,0.9807692307692307,0.24401913875598086
Toshiba,LSTM,53,0.05,128,209,0.04978409956819914,0.140625,0.0861244019138756,0.1484375,0.09090909090909091,0.1875,0.11483253588516747,0.21875,0.1339712918660287,0.3125,0.19138755980861244,0.4375,0.2679425837320574,0.5390625,0.33014354066985646,0.7734375,0.47368421052631576,0.8984375,0.5502392344497608
Toshiba,LSTM,54,0.01,43,209,0.009906019812039623,0.13953488372093023,0.028708133971291867,0.18604651162790697,0.03827751196172249,0.23255813953488372,0.04784688995215311,0.3023255813953488,0.06220095693779904,0.4186046511627907,0.0861244019138756,0.5348837209302325,0.11004784688995216,0.7674418604651163,0.15789473684210525,0.9302325581395349,0.19138755980861244,1.0,0.20574162679425836
Toshiba,LSTM,54,0.05,125,209,0.04978409956819914,0.104,0.06220095693779904,0.104,0.06220095693779904,0.128,0.07655502392344497,0.184,0.11004784688995216,0.296,0.17703349282296652,0.424,0.2535885167464115,0.52,0.31100478468899523,0.76,0.45454545454545453,0.896,0.5358851674641149
Toshiba,LSTM,55,0.01,49,209,0.009906019812039623,0.1836734693877551,0.0430622009569378,0.24489795918367346,0.05741626794258373,0.2653061224489796,0.06220095693779904,0.3673469387755102,0.0861244019138756,0.5102040816326531,0.11961722488038277,0.6326530612244898,0.14832535885167464,0.7755102040816326,0.18181818181818182,0.9183673469387755,0.215311004784689,1.0,0.23444976076555024
Toshiba,LSTM,55,0.05,120,209,0.04978409956819914,0.14166666666666666,0.08133971291866028,0.16666666666666666,0.09569377990430622,0.18333333333333332,0.10526315789473684,0.225,0.1291866028708134,0.31666666666666665,0.18181818181818182,0.475,0.2727272727272727,0.5666666666666667,0.3253588516746411,0.7833333333333333,0.44976076555023925,0.9166666666666666,0.5263157894736842
Toshiba,LSTM,56,0.01,52,209,0.009906019812039623,0.17307692307692307,0.0430622009569378,0.21153846153846154,0.05263157894736842,0.23076923076923078,0.05741626794258373,0.3076923076923077,0.07655502392344497,0.46153846153846156,0.11483253588516747,0.5769230769230769,0.14354066985645933,0.7307692307692307,0.18181818181818182,0.8653846153846154,0.215311004784689,0.9615384615384616,0.23923444976076555
Toshiba,LSTM,56,0.05,126,209,0.04978409956819914,0.12698412698412698,0.07655502392344497,0.14285714285714285,0.0861244019138756,0.1746031746031746,0.10526315789473684,0.21428571428571427,0.1291866028708134,0.29365079365079366,0.17703349282296652,0.4444444444444444,0.2679425837320574,0.5476190476190477,0.33014354066985646,0.753968253968254,0.45454545454545453,0.9126984126984127,0.5502392344497608
Toshiba,LSTM,57,0.01,48,209,0.009906019812039623,0.08333333333333333,0.019138755980861243,0.125,0.028708133971291867,0.1875,0.0430622009569378,0.25,0.05741626794258373,0.4375,0.10047846889952153,0.6458333333333334,0.14832535885167464,0.8333333333333334,0.19138755980861244,0.9375,0.215311004784689,1.0,0.22966507177033493
Toshiba,LSTM,57,0.05,130,209,0.04978409956819914,0.13076923076923078,0.08133971291866028,0.16923076923076924,0.10526315789473684,0.19230769230769232,0.11961722488038277,0.25384615384615383,0.15789473684210525,0.3384615384615385,0.21052631578947367,0.46923076923076923,0.291866028708134,0.5692307692307692,0.35406698564593303,0.7923076923076923,0.49282296650717705,0.9153846153846154,0.569377990430622
Toshiba,LSTM,58,0.01,45,209,0.009906019812039623,0.13333333333333333,0.028708133971291867,0.17777777777777778,0.03827751196172249,0.2222222222222222,0.04784688995215311,0.28888888888888886,0.06220095693779904,0.4666666666666667,0.10047846889952153,0.6444444444444445,0.13875598086124402,0.8222222222222222,0.17703349282296652,0.9777777777777777,0.21052631578947367,1.0,0.215311004784689
Toshiba,LSTM,58,0.05,130,209,0.04978409956819914,0.14615384615384616,0.09090909090909091,0.16153846153846155,0.10047846889952153,0.17692307692307693,0.11004784688995216,0.23846153846153847,0.14832535885167464,0.34615384615384615,0.215311004784689,0.46923076923076923,0.291866028708134,0.5461538461538461,0.3397129186602871,0.7846153846153846,0.4880382775119617,0.9076923076923077,0.5645933014354066
Toshiba,LSTM,59,0.01,49,209,0.009906019812039623,0.14285714285714285,0.03349282296650718,0.1836734693877551,0.0430622009569378,0.22448979591836735,0.05263157894736842,0.2857142857142857,0.06698564593301436,0.4489795918367347,0.10526315789473684,0.6122448979591837,0.14354066985645933,0.7755102040816326,0.18181818181818182,0.9387755102040817,0.22009569377990432,1.0,0.23444976076555024
Toshiba,LSTM,59,0.05,127,209,0.04978409956819914,0.14960629921259844,0.09090909090909091,0.18110236220472442,0.11004784688995216,0.1968503937007874,0.11961722488038277,0.2440944881889764,0.14832535885167464,0.33070866141732286,0.20095693779904306,0.47244094488188976,0.28708133971291866,0.5511811023622047,0.3349282296650718,0.7795275590551181,0.47368421052631576,0.8976377952755905,0.5454545454545454
Toshiba,LSTM,60,0.01,57,209,0.009906019812039623,0.17543859649122806,0.04784688995215311,0.21052631578947367,0.05741626794258373,0.24561403508771928,0.06698564593301436,0.3684210526315789,0.10047846889952153,0.49122807017543857,0.1339712918660287,0.631578947368421,0.1722488038277512,0.7719298245614035,0.21052631578947367,0.9122807017543859,0.24880382775119617,0.9649122807017544,0.2631578947368421
Toshiba,LSTM,60,0.05,127,209,0.04978409956819914,0.13385826771653545,0.08133971291866028,0.15748031496062992,0.09569377990430622,0.1889763779527559,0.11483253588516747,0.2283464566929134,0.13875598086124402,0.31496062992125984,0.19138755980861244,0.44881889763779526,0.2727272727272727,0.5590551181102362,0.3397129186602871,0.7795275590551181,0.47368421052631576,0.9133858267716536,0.5550239234449761
Toshiba,LSTM,61,0.01,47,209,0.009906019812039623,0.1276595744680851,0.028708133971291867,0.1702127659574468,0.03827751196172249,0.19148936170212766,0.0430622009569378,0.2765957446808511,0.06220095693779904,0.425531914893617,0.09569377990430622,0.5957446808510638,0.1339712918660287,0.7446808510638298,0.1674641148325359,0.9148936170212766,0.20574162679425836,1.0,0.22488038277511962
Toshiba,LSTM,61,0.05,123,209,0.04978409956819914,0.1951219512195122,0.11483253588516747,0.2032520325203252,0.11961722488038277,0.22764227642276422,0.1339712918660287,0.2845528455284553,0.1674641148325359,0.35772357723577236,0.21052631578947367,0.4715447154471545,0.27751196172248804,0.5691056910569106,0.3349282296650718,0.7967479674796748,0.4688995215311005,0.9105691056910569,0.5358851674641149
Toshiba,LSTM,62,0.01,49,209,0.009906019812039623,0.14285714285714285,0.03349282296650718,0.1836734693877551,0.0430622009569378,0.22448979591836735,0.05263157894736842,0.2653061224489796,0.06220095693779904,0.4489795918367347,0.10526315789473684,0.6530612244897959,0.15311004784688995,0.7959183673469388,0.18660287081339713,0.9387755102040817,0.22009569377990432,1.0,0.23444976076555024
Toshiba,LSTM,62,0.05,127,209,0.04978409956819914,0.12598425196850394,0.07655502392344497,0.14173228346456693,0.0861244019138756,0.16535433070866143,0.10047846889952153,0.2125984251968504,0.1291866028708134,0.30708661417322836,0.18660287081339713,0.44881889763779526,0.2727272727272727,0.5354330708661418,0.3253588516746411,0.7637795275590551,0.46411483253588515,0.8976377952755905,0.5454545454545454
Toshiba,LSTM,63,0.01,44,209,0.009906019812039623,0.13636363636363635,0.028708133971291867,0.20454545454545456,0.0430622009569378,0.22727272727272727,0.04784688995215311,0.3181818181818182,0.06698564593301436,0.4090909090909091,0.0861244019138756,0.5909090909090909,0.12440191387559808,0.7727272727272727,0.16267942583732056,0.9318181818181818,0.19617224880382775,1.0,0.21052631578947367
Toshiba,LSTM,63,0.05,121,209,0.04978409956819914,0.1322314049586777,0.07655502392344497,0.14049586776859505,0.08133971291866028,0.1652892561983471,0.09569377990430622,0.2231404958677686,0.1291866028708134,0.2975206611570248,0.1722488038277512,0.4462809917355372,0.2583732057416268,0.5206611570247934,0.3014354066985646,0.743801652892562,0.430622009569378,0.8925619834710744,0.5167464114832536
Toshiba,LSTM,64,0.01,44,209,0.009906019812039623,0.18181818181818182,0.03827751196172249,0.22727272727272727,0.04784688995215311,0.25,0.05263157894736842,0.29545454545454547,0.06220095693779904,0.4090909090909091,0.0861244019138756,0.5681818181818182,0.11961722488038277,0.75,0.15789473684210525,0.9090909090909091,0.19138755980861244,0.9772727272727273,0.20574162679425836
Toshiba,LSTM,64,0.05,124,209,0.04978409956819914,0.12096774193548387,0.07177033492822966,0.1532258064516129,0.09090909090909091,0.1774193548387097,0.10526315789473684,0.22580645161290322,0.1339712918660287,0.3225806451612903,0.19138755980861244,0.4596774193548387,0.2727272727272727,0.5564516129032258,0.33014354066985646,0.7741935483870968,0.45933014354066987,0.9032258064516129,0.5358851674641149
Toshiba,LSTM,65,0.01,46,209,0.009906019812039623,0.10869565217391304,0.023923444976076555,0.17391304347826086,0.03827751196172249,0.1956521739130435,0.0430622009569378,0.21739130434782608,0.04784688995215311,0.3695652173913043,0.08133971291866028,0.5217391304347826,0.11483253588516747,0.7391304347826086,0.16267942583732056,0.8913043478260869,0.19617224880382775,0.9782608695652174,0.215311004784689
Toshiba,LSTM,65,0.05,129,209,0.04978409956819914,0.16279069767441862,0.10047846889952153,0.17829457364341086,0.11004784688995216,0.1937984496124031,0.11961722488038277,0.24031007751937986,0.14832535885167464,0.3333333333333333,0.20574162679425836,0.4728682170542636,0.291866028708134,0.5736434108527132,0.35406698564593303,0.7906976744186046,0.4880382775119617,0.9069767441860465,0.5598086124401914
Toshiba,LSTM,66,0.01,46,209,0.009906019812039623,0.13043478260869565,0.028708133971291867,0.1956521739130435,0.0430622009569378,0.21739130434782608,0.04784688995215311,0.30434782608695654,0.06698564593301436,0.4782608695652174,0.10526315789473684,0.5652173913043478,0.12440191387559808,0.782608695652174,0.1722488038277512,0.9347826086956522,0.20574162679425836,1.0,0.22009569377990432
Toshiba,LSTM,66,0.05,121,209,0.04978409956819914,0.11570247933884298,0.06698564593301436,0.14049586776859505,0.08133971291866028,0.1652892561983471,0.09569377990430622,0.2066115702479339,0.11961722488038277,0.2975206611570248,0.1722488038277512,0.4380165289256198,0.2535885167464115,0.5289256198347108,0.3062200956937799,0.7520661157024794,0.4354066985645933,0.8842975206611571,0.5119617224880383
Toshiba,LSTM,67,0.01,46,209,0.009906019812039623,0.10869565217391304,0.023923444976076555,0.13043478260869565,0.028708133971291867,0.17391304347826086,0.03827751196172249,0.32608695652173914,0.07177033492822966,0.391304347826087,0.0861244019138756,0.5652173913043478,0.12440191387559808,0.7391304347826086,0.16267942583732056,0.8913043478260869,0.19617224880382775,0.9782608695652174,0.215311004784689
Toshiba,LSTM,67,0.05,124,209,0.04978409956819914,0.12903225806451613,0.07655502392344497,0.1532258064516129,0.09090909090909091,0.1774193548387097,0.10526315789473684,0.21774193548387097,0.1291866028708134,0.3064516129032258,0.18181818181818182,0.4435483870967742,0.2631578947368421,0.5403225806451613,0.32057416267942584,0.782258064516129,0.46411483253588515,0.9112903225806451,0.5406698564593302
Toshiba,LSTM,68,0.01,46,209,0.009906019812039623,0.17391304347826086,0.03827751196172249,0.1956521739130435,0.0430622009569378,0.21739130434782608,0.04784688995215311,0.2826086956521739,0.06220095693779904,0.43478260869565216,0.09569377990430622,0.6086956521739131,0.1339712918660287,0.7608695652173914,0.1674641148325359,0.9347826086956522,0.20574162679425836,1.0,0.22009569377990432
