dataset,model,seed,window,tau,alarmed,burden,n_cens
Toshiba,LGBM,60,180,0.0008223354213215206,3728,1.0,3728
Toshiba,LGBM,60,365,0.0008223354213215206,3728,1.0,3728
Toshiba,LGBM,60,730,0.0008223354213215206,3728,1.0,3728
Toshiba,LGBM,60,1095,0.0008223354213215206,3728,1.0,3728
Toshiba,LGBM,60,1460,0.0008223354213215206,3728,1.0,3728
Toshiba,LGBM,60,-1,0.0008223354213215206,3728,1.0,3728
Toshiba,LGBM,61,180,0.01326621604331851,7,0.0018776824034334764,3728
Toshiba,LGBM,61,365,0.01326621604331851,9,0.0024141630901287556,3728
Toshiba,LGBM,61,730,0.01326621604331851,20,0.00536480686695279,3728
Toshiba,LGBM,61,1095,0.01326621604331851,32,0.008583690987124463,3728
Toshiba,LGBM,61,1460,0.01326621604331851,43,0.011534334763948498,3728
Toshiba,LGBM,61,-1,0.01326621604331851,93,0.024946351931330473,3728
Toshiba,LGBM,62,180,0.006203946754674235,2,0.000536480686695279,3728
Toshiba,LGBM,62,365,0.006203946754674235,4,0.001072961373390558,3728
Toshiba,LGBM,62,730,0.006203946754674235,16,0.004291845493562232,3728
Toshiba,LGBM,62,1095,0.006203946754674235,30,0.008047210300429184,3728
Toshiba,LGBM,62,1460,0.006203946754674235,45,0.012070815450643776,3728
Toshiba,LGBM,62,-1,0.006203946754674235,95,0.025482832618025753,3728
Toshiba,LGBM,63,180,0.0008224243562542765,3728,1.0,3728
Toshiba,LGBM,63,365,0.0008224243562542765,3728,1.0,3728
Toshiba,LGBM,63,730,0.0008224243562542765,3728,1.0,3728
Toshiba,LGBM,63,1095,0.0008224243562542765,3728,1.0,3728
Toshiba,LGBM,63,1460,0.0008224243562542765,3728,1.0,3728
Toshiba,LGBM,63,-1,0.0008224243562542765,3728,1.0,3728
Toshiba,LGBM,64,180,0.0008223902643754825,3728,1.0,3728
Toshiba,LGBM,64,365,0.0008223902643754825,3728,1.0,3728
Toshiba,LGBM,64,730,0.0008223902643754825,3728,1.0,3728
Toshiba,LGBM,64,1095,0.0008223902643754825,3728,1.0,3728
Toshiba,LGBM,64,1460,0.0008223902643754825,3728,1.0,3728
Toshiba,LGBM,64,-1,0.0008223902643754825,3728,1.0,3728
Toshiba,LGBM,65,180,0.0008223708666627153,3728,1.0,3728
Toshiba,LGBM,65,365,0.0008223708666627153,3728,1.0,3728
Toshiba,LGBM,65,730,0.0008223708666627153,3728,1.0,3728
Toshiba,LGBM,65,1095,0.0008223708666627153,3728,1.0,3728
Toshiba,LGBM,65,1460,0.0008223708666627153,3728,1.0,3728
Toshiba,LGBM,65,-1,0.0008223708666627153,3728,1.0,3728
Toshiba,LGBM,66,180,0.000822398706929728,3728,1.0,3728
Toshiba,LGBM,66,365,0.000822398706929728,3728,1.0,3728
Toshiba,LGBM,66,730,0.000822398706929728,3728,1.0,3728
Toshiba,LGBM,66,1095,0.000822398706929728,3728,1.0,3728
Toshiba,LGBM,66,1460,0.000822398706929728,3728,1.0,3728
Toshiba,LGBM,66,-1,0.000822398706929728,3728,1.0,3728
Toshiba,LGBM,67,180,0.0008223846501771642,3728,1.0,3728
Toshiba,LGBM,67,365,0.0008223846501771642,3728,1.0,3728
Toshiba,LGBM,67,730,0.0008223846501771642,3728,1.0,3728
Toshiba,LGBM,67,1095,0.0008223846501771642,3728,1.0,3728
Toshiba,LGBM,67,1460,0.0008223846501771642,3728,1.0,3728
Toshiba,LGBM,67,-1,0.0008223846501771642,3728,1.0,3728
Toshiba,LGBM,68,180,0.0008224643489420772,3728,1.0,3728
Toshiba,LGBM,68,365,0.0008224643489420772,3728,1.0,3728
Toshiba,LGBM,68,730,0.0008224643489420772,3728,1.0,3728
Toshiba,LGBM,68,1095,0.0008224643489420772,3728,1.0,3728
Toshiba,LGBM,68,1460,0.0008224643489420772,3728,1.0,3728
Toshiba,LGBM,68,-1,0.0008224643489420772,3728,1.0,3728
Toshiba,LGBM,69,180,0.0008224541180505348,3728,1.0,3728
Toshiba,LGBM,69,365,0.0008224541180505348,3728,1.0,3728
Toshiba,LGBM,69,730,0.0008224541180505348,3728,1.0,3728
Toshiba,LGBM,69,1095,0.0008224541180505348,3728,1.0,3728
Toshiba,LGBM,69,1460,0.0008224541180505348,3728,1.0,3728
Toshiba,LGBM,69,-1,0.0008224541180505348,3728,1.0,3728
Toshiba,LGBM,70,180,0.0008225216195727278,3728,1.0,3728
Toshiba,LGBM,70,365,0.0008225216195727278,3728,1.0,3728
Toshiba,LGBM,70,730,0.0008225216195727278,3728,1.0,3728
Toshiba,LGBM,70,1095,0.0008225216195727278,3728,1.0,3728
Toshiba,LGBM,70,1460,0.0008225216195727278,3728,1.0,3728
Toshiba,LGBM,70,-1,0.0008225216195727278,3728,1.0,3728
Toshiba,LGBM,71,180,0.0008224347346454321,3728,1.0,3728
Toshiba,LGBM,71,365,0.0008224347346454321,3728,1.0,3728
Toshiba,LGBM,71,730,0.0008224347346454321,3728,1.0,3728
Toshiba,LGBM,71,1095,0.0008224347346454321,3728,1.0,3728
Toshiba,LGBM,71,1460,0.0008224347346454321,3728,1.0,3728
Toshiba,LGBM,71,-1,0.0008224347346454321,3728,1.0,3728
Toshiba,XGB,42,180,0.0034954622387886047,6,0.001609442060085837,3728
Toshiba,XGB,42,365,0.0034954622387886047,10,0.002682403433476395,3728
Toshiba,XGB,42,730,0.0034954622387886047,25,0.006706008583690987,3728
Toshiba,XGB,42,1095,0.0034954622387886047,39,0.01046137339055794,3728
Toshiba,XGB,42,1460,0.0034954622387886047,62,0.016630901287553648,3728
Toshiba,XGB,42,-1,0.0034954622387886047,110,0.029506437768240343,3728
Toshiba,XGB,43,180,0.015510688535869122,2,0.000536480686695279,3728
Toshiba,XGB,43,365,0.015510688535869122,7,0.0018776824034334764,3728
Toshiba,XGB,43,730,0.015510688535869122,17,0.0045600858369098714,3728
Toshiba,XGB,43,1095,0.015510688535869122,31,0.008315450643776824,3728
Toshiba,XGB,43,1460,0.015510688535869122,46,0.012339055793991416,3728
Toshiba,XGB,43,-1,0.015510688535869122,93,0.024946351931330473,3728
Toshiba,XGB,44,180,0.008107549510896206,2,0.000536480686695279,3728
Toshiba,XGB,44,365,0.008107549510896206,7,0.0018776824034334764,3728
Toshiba,XGB,44,730,0.008107549510896206,22,0.005901287553648069,3728
Toshiba,XGB,44,1095,0.008107549510896206,33,0.008851931330472103,3728
Toshiba,XGB,44,1460,0.008107549510896206,48,0.012875536480686695,3728
Toshiba,XGB,44,-1,0.008107549510896206,94,0.02521459227467811,3728
Toshiba,XGB,45,180,0.003135358914732933,2,0.000536480686695279,3728
Toshiba,XGB,45,365,0.003135358914732933,5,0.0013412017167381974,3728
Toshiba,XGB,45,730,0.003135358914732933,15,0.004023605150214592,3728
Toshiba,XGB,45,1095,0.003135358914732933,29,0.007778969957081545,3728
Toshiba,XGB,45,1460,0.003135358914732933,42,0.011266094420600859,3728
Toshiba,XGB,45,-1,0.003135358914732933,94,0.02521459227467811,3728
Toshiba,XGB,46,180,0.0019376645796000957,1,0.0002682403433476395,3728
Toshiba,XGB,46,365,0.0019376645796000957,5,0.0013412017167381974,3728
Toshiba,XGB,46,730,0.0019376645796000957,17,0.0045600858369098714,3728
Toshiba,XGB,46,1095,0.0019376645796000957,30,0.008047210300429184,3728
Toshiba,XGB,46,1460,0.0019376645796000957,42,0.011266094420600859,3728
Toshiba,XGB,46,-1,0.0019376645796000957,94,0.02521459227467811,3728
Toshiba,XGB,47,180,0.0016324709868058562,2,0.000536480686695279,3728
Toshiba,XGB,47,365,0.0016324709868058562,5,0.0013412017167381974,3728
Toshiba,XGB,47,730,0.0016324709868058562,17,0.0045600858369098714,3728
Toshiba,XGB,47,1095,0.0016324709868058562,31,0.008315450643776824,3728
Toshiba,XGB,47,1460,0.0016324709868058562,47,0.012607296137339056,3728
Toshiba,XGB,47,-1,0.0016324709868058562,93,0.024946351931330473,3728
Toshiba,XGB,48,180,0.031848564743995667,5,0.0013412017167381974,3728
Toshiba,XGB,48,365,0.031848564743995667,8,0.002145922746781116,3728
Toshiba,XGB,48,730,0.031848564743995667,22,0.005901287553648069,3728
Toshiba,XGB,48,1095,0.031848564743995667,36,0.009656652360515022,3728
Toshiba,XGB,48,1460,0.031848564743995667,50,0.013412017167381975,3728
Toshiba,XGB,48,-1,0.031848564743995667,93,0.024946351931330473,3728
Toshiba,XGB,49,180,0.0028885919600725174,6,0.001609442060085837,3728
Toshiba,XGB,49,365,0.0028885919600725174,10,0.002682403433476395,3728
Toshiba,XGB,49,730,0.0028885919600725174,27,0.007242489270386266,3728
Toshiba,XGB,49,1095,0.0028885919600725174,41,0.010997854077253219,3728
Toshiba,XGB,49,1460,0.0028885919600725174,64,0.017167381974248927,3728
Toshiba,XGB,49,-1,0.0028885919600725174,112,0.030042918454935622,3728
Toshiba,XGB,50,180,0.003197629936039448,5,0.0013412017167381974,3728
Toshiba,XGB,50,365,0.003197629936039448,9,0.0024141630901287556,3728
Toshiba,XGB,50,730,0.003197629936039448,21,0.005633047210300429,3728
Toshiba,XGB,50,1095,0.003197629936039448,34,0.009120171673819743,3728
Toshiba,XGB,50,1460,0.003197629936039448,55,0.014753218884120171,3728
Toshiba,XGB,50,-1,0.003197629936039448,104,0.027896995708154508,3728
Toshiba,XGB,51,180,0.0018498613499104977,5,0.0013412017167381974,3728
Toshiba,XGB,51,365,0.0018498613499104977,10,0.002682403433476395,3728
Toshiba,XGB,51,730,0.0018498613499104977,26,0.006974248927038627,3728
Toshiba,XGB,51,1095,0.0018498613499104977,40,0.01072961373390558,3728
Toshiba,XGB,51,1460,0.0018498613499104977,64,0.017167381974248927,3728
Toshiba,XGB,51,-1,0.0018498613499104977,117,0.03138412017167382,3728
Toshiba,XGB,52,180,0.0032495923805981874,5,0.0013412017167381974,3728
Toshiba,XGB,52,365,0.0032495923805981874,9,0.0024141630901287556,3728
Toshiba,XGB,52,730,0.0032495923805981874,22,0.005901287553648069,3728
Toshiba,XGB,52,1095,0.0032495923805981874,37,0.00992489270386266,3728
Toshiba,XGB,52,1460,0.0032495923805981874,59,0.01582618025751073,3728
Toshiba,XGB,52,-1,0.0032495923805981874,112,0.030042918454935622,3728
Toshiba,XGB,53,180,0.005030510947108269,3,0.0008047210300429185,3728
Toshiba,XGB,53,365,0.005030510947108269,7,0.0018776824034334764,3728
Toshiba,XGB,53,730,0.005030510947108269,21,0.005633047210300429,3728
Toshiba,XGB,53,1095,0.005030510947108269,34,0.009120171673819743,3728
Toshiba,XGB,53,1460,0.005030510947108269,50,0.013412017167381975,3728
Toshiba,XGB,53,-1,0.005030510947108269,93,0.024946351931330473,3728
Toshiba,XGB,54,180,0.004656457807868719,3,0.0008047210300429185,3728
Toshiba,XGB,54,365,0.004656457807868719,7,0.0018776824034334764,3728
Toshiba,XGB,54,730,0.004656457807868719,22,0.005901287553648069,3728
Toshiba,XGB,54,1095,0.004656457807868719,33,0.008851931330472103,3728
Toshiba,XGB,54,1460,0.004656457807868719,52,0.013948497854077254,3728
Toshiba,XGB,54,-1,0.004656457807868719,101,0.027092274678111587,3728
Toshiba,XGB,55,180,0.002849072217941284,6,0.001609442060085837,3728
Toshiba,XGB,55,365,0.002849072217941284,10,0.002682403433476395,3728
Toshiba,XGB,55,730,0.002849072217941284,26,0.006974248927038627,3728
Toshiba,XGB,55,1095,0.002849072217941284,40,0.01072961373390558,3728
Toshiba,XGB,55,1460,0.002849072217941284,62,0.016630901287553648,3728
Toshiba,XGB,55,-1,0.002849072217941284,113,0.03031115879828326,3728
Toshiba,XGB,56,180,0.0021536170970648527,1,0.0002682403433476395,3728
Toshiba,XGB,56,365,0.0021536170970648527,4,0.001072961373390558,3728
Toshiba,XGB,56,730,0.0021536170970648527,15,0.004023605150214592,3728
Toshiba,XGB,56,1095,0.0021536170970648527,26,0.006974248927038627,3728
Toshiba,XGB,56,1460,0.0021536170970648527,41,0.010997854077253219,3728
Toshiba,XGB,56,-1,0.0021536170970648527,93,0.024946351931330473,3728
Toshiba,XGB,57,180,0.021216122433543205,6,0.001609442060085837,3728
Toshiba,XGB,57,365,0.021216122433543205,8,0.002145922746781116,3728
Toshiba,XGB,57,730,0.021216122433543205,21,0.005633047210300429,3728
Toshiba,XGB,57,1095,0.021216122433543205,34,0.009120171673819743,3728
Toshiba,XGB,57,1460,0.021216122433543205,49,0.013143776824034335,3728
Toshiba,XGB,57,-1,0.021216122433543205,93,0.024946351931330473,3728
Toshiba,XGB,58,180,0.0013712713262066245,2,0.000536480686695279,3728
Toshiba,XGB,58,365,0.0013712713262066245,5,0.0013412017167381974,3728
Toshiba,XGB,58,730,0.0013712713262066245,17,0.0045600858369098714,3728
Toshiba,XGB,58,1095,0.0013712713262066245,31,0.008315450643776824,3728
Toshiba,XGB,58,1460,0.0013712713262066245,47,0.012607296137339056,3728
Toshiba,XGB,58,-1,0.0013712713262066245,97,0.02601931330472103,3728
Toshiba,XGB,59,180,0.003262164304032922,5,0.0013412017167381974,3728
Toshiba,XGB,59,365,0.003262164304032922,9,0.0024141630901287556,3728
Toshiba,XGB,59,730,0.003262164304032922,22,0.005901287553648069,3728
Toshiba,XGB,59,1095,0.003262164304032922,37,0.00992489270386266,3728
Toshiba,XGB,59,1460,0.003262164304032922,58,0.01555793991416309,3728
Toshiba,XGB,59,-1,0.003262164304032922,113,0.03031115879828326,3728
Toshiba,XGB,60,180,0.022258713841438293,5,0.0013412017167381974,3728
Toshiba,XGB,60,365,0.022258713841438293,8,0.002145922746781116,3728
Toshiba,XGB,60,730,0.022258713841438293,22,0.005901287553648069,3728
Toshiba,XGB,60,1095,0.022258713841438293,35,0.009388412017167383,3728
Toshiba,XGB,60,1460,0.022258713841438293,48,0.012875536480686695,3728
Toshiba,XGB,60,-1,0.022258713841438293,93,0.024946351931330473,3728
Toshiba,XGB,61,180,0.007040392607450485,2,0.000536480686695279,3728
Toshiba,XGB,61,365,0.007040392607450485,5,0.0013412017167381974,3728
Toshiba,XGB,61,730,0.007040392607450485,17,0.0045600858369098714,3728
Toshiba,XGB,61,1095,0.007040392607450485,33,0.008851931330472103,3728
Toshiba,XGB,61,1460,0.007040392607450485,50,0.013412017167381975,3728
Toshiba,XGB,61,-1,0.007040392607450485,93,0.024946351931330473,3728
Toshiba,XGB,62,180,0.00559938233345747,1,0.0002682403433476395,3728
Toshiba,XGB,62,365,0.00559938233345747,3,0.0008047210300429185,3728
Toshiba,XGB,62,730,0.00559938233345747,14,0.0037553648068669528,3728
Toshiba,XGB,62,1095,0.00559938233345747,29,0.007778969957081545,3728
Toshiba,XGB,62,1460,0.00559938233345747,44,0.011802575107296138,3728
Toshiba,XGB,62,-1,0.00559938233345747,99,0.026555793991416308,3728
Toshiba,XGB,63,180,0.0033277927432209253,5,0.0013412017167381974,3728
Toshiba,XGB,63,365,0.0033277927432209253,9,0.0024141630901287556,3728
Toshiba,XGB,63,730,0.0033277927432209253,21,0.005633047210300429,3728
Toshiba,XGB,63,1095,0.0033277927432209253,36,0.009656652360515022,3728
Toshiba,XGB,63,1460,0.0033277927432209253,57,0.01528969957081545,3728
Toshiba,XGB,63,-1,0.0033277927432209253,108,0.028969957081545063,3728
Toshiba,XGB,64,180,0.0021234622690826654,2,0.000536480686695279,3728
Toshiba,XGB,64,365,0.0021234622690826654,5,0.0013412017167381974,3728
Toshiba,XGB,64,730,0.0021234622690826654,16,0.004291845493562232,3728
Toshiba,XGB,64,1095,0.0021234622690826654,30,0.008047210300429184,3728
Toshiba,XGB,64,1460,0.0021234622690826654,48,0.012875536480686695,3728
Toshiba,XGB,64,-1,0.0021234622690826654,99,0.026555793991416308,3728
Toshiba,XGB,65,180,0.0032203637529164553,5,0.0013412017167381974,3728
Toshiba,XGB,65,365,0.0032203637529164553,9,0.0024141630901287556,3728
Toshiba,XGB,65,730,0.0032203637529164553,22,0.005901287553648069,3728
Toshiba,XGB,65,1095,0.0032203637529164553,37,0.00992489270386266,3728
Toshiba,XGB,65,1460,0.0032203637529164553,58,0.01555793991416309,3728
Toshiba,XGB,65,-1,0.0032203637529164553,114,0.0305793991416309,3728
Toshiba,XGB,66,180,0.002854326507076621,6,0.001609442060085837,3728
Toshiba,XGB,66,365,0.002854326507076621,10,0.002682403433476395,3728
Toshiba,XGB,66,730,0.002854326507076621,27,0.007242489270386266,3728
Toshiba,XGB,66,1095,0.002854326507076621,42,0.011266094420600859,3728
Toshiba,XGB,66,1460,0.002854326507076621,66,0.017703862660944206,3728
Toshiba,XGB,66,-1,0.002854326507076621,114,0.0305793991416309,3728
Toshiba,XGB,67,180,0.0031381112057715654,2,0.000536480686695279,3728
Toshiba,XGB,67,365,0.0031381112057715654,5,0.0013412017167381974,3728
Toshiba,XGB,67,730,0.0031381112057715654,15,0.004023605150214592,3728
Toshiba,XGB,67,1095,0.0031381112057715654,29,0.007778969957081545,3728
Toshiba,XGB,67,1460,0.0031381112057715654,42,0.011266094420600859,3728
Toshiba,XGB,67,-1,0.0031381112057715654,94,0.02521459227467811,3728
Toshiba,XGB,68,180,0.0016495867166668177,2,0.000536480686695279,3728
Toshiba,XGB,68,365,0.0016495867166668177,5,0.0013412017167381974,3728
Toshiba,XGB,68,730,0.0016495867166668177,17,0.0045600858369098714,3728
Toshiba,XGB,68,1095,0.0016495867166668177,31,0.008315450643776824,3728
Toshiba,XGB,68,1460,0.0016495867166668177,46,0.012339055793991416,3728
Toshiba,XGB,68,-1,0.0016495867166668177,95,0.025482832618025753,3728
Toshiba,XGB,69,180,0.002827215939760208,5,0.0013412017167381974,3728
Toshiba,XGB,69,365,0.002827215939760208,9,0.0024141630901287556,3728
Toshiba,XGB,69,730,0.002827215939760208,23,0.006169527896995708,3728
Toshiba,XGB,69,1095,0.002827215939760208,38,0.0101931330472103,3728
Toshiba,XGB,69,1460,0.002827215939760208,61,0.01636266094420601,3728
Toshiba,XGB,69,-1,0.002827215939760208,117,0.03138412017167382,3728
Toshiba,XGB,70,180,0.0035033849999308586,6,0.001609442060085837,3728
Toshiba,XGB,70,365,0.0035033849999308586,10,0.002682403433476395,3728
Toshiba,XGB,70,730,0.0035033849999308586,26,0.006974248927038627,3728
Toshiba,XGB,70,1095,0.0035033849999308586,41,0.010997854077253219,3728
Toshiba,XGB,70,1460,0.0035033849999308586,63,0.01689914163090129,3728
Toshiba,XGB,70,-1,0.0035033849999308586,114,0.0305793991416309,3728
Toshiba,XGB,71,180,0.004733040928840637,2,0.000536480686695279,3728
Toshiba,XGB,71,365,0.004733040928840637,5,0.0013412017167381974,3728
Toshiba,XGB,71,730,0.004733040928840637,19,0.00509656652360515,3728
Toshiba,XGB,71,1095,0.004733040928840637,33,0.008851931330472103,3728
Toshiba,XGB,71,1460,0.004733040928840637,45,0.012070815450643776,3728
Toshiba,XGB,71,-1,0.004733040928840637,94,0.02521459227467811,3728
Toshiba,LSTM,42,180,0.040057387202978134,5,0.0013412017167381974,3728
Toshiba,LSTM,42,365,0.040057387202978134,6,0.001609442060085837,3728
Toshiba,LSTM,42,730,0.040057387202978134,16,0.004291845493562232,3728
Toshiba,LSTM,42,1095,0.040057387202978134,33,0.008851931330472103,3728
Toshiba,LSTM,42,1460,0.040057387202978134,49,0.013143776824034335,3728
Toshiba,LSTM,42,-1,0.040057387202978134,93,0.024946351931330473,3728
Toshiba,LSTM,43,180,0.03896534442901611,7,0.0018776824034334764,3728
Toshiba,LSTM,43,365,0.03896534442901611,9,0.0024141630901287556,3728
Toshiba,LSTM,43,730,0.03896534442901611,18,0.004828326180257511,3728
Toshiba,LSTM,43,1095,0.03896534442901611,37,0.00992489270386266,3728
Toshiba,LSTM,43,1460,0.03896534442901611,50,0.013412017167381975,3728
Toshiba,LSTM,43,-1,0.03896534442901611,93,0.024946351931330473,3728
Toshiba,LSTM,44,180,0.03803069517016411,6,0.001609442060085837,3728
Toshiba,LSTM,44,365,0.03803069517016411,8,0.002145922746781116,3728
Toshiba,LSTM,44,730,0.03803069517016411,19,0.00509656652360515,3728
Toshiba,LSTM,44,1095,0.03803069517016411,36,0.009656652360515022,3728
Toshiba,LSTM,44,1460,0.03803069517016411,50,0.013412017167381975,3728
Toshiba,LSTM,44,-1,0.03803069517016411,93,0.024946351931330473,3728
Toshiba,LSTM,45,180,0.034355178475379944,6,0.001609442060085837,3728
Toshiba,LSTM,45,365,0.034355178475379944,9,0.0024141630901287556,3728
Toshiba,LSTM,45,730,0.034355178475379944,22,0.005901287553648069,3728
Toshiba,LSTM,45,1095,0.034355178475379944,39,0.01046137339055794,3728
Toshiba,LSTM,45,1460,0.034355178475379944,53,0.014216738197424892,3728
Toshiba,LSTM,45,-1,0.034355178475379944,93,0.024946351931330473,3728
Toshiba,LSTM,46,180,0.027763837948441505,5,0.0013412017167381974,3728
Toshiba,LSTM,46,365,0.027763837948441505,7,0.0018776824034334764,3728
Toshiba,LSTM,46,730,0.027763837948441505,18,0.004828326180257511,3728
Toshiba,LSTM,46,1095,0.027763837948441505,37,0.00992489270386266,3728
Toshiba,LSTM,46,1460,0.027763837948441505,54,0.014484978540772532,3728
Toshiba,LSTM,46,-1,0.027763837948441505,93,0.024946351931330473,3728
Toshiba,LSTM,47,180,0.032585740089416504,7,0.0018776824034334764,3728
Toshiba,LSTM,47,365,0.032585740089416504,9,0.0024141630901287556,3728
Toshiba,LSTM,47,730,0.032585740089416504,19,0.00509656652360515,3728
Toshiba,LSTM,47,1095,0.032585740089416504,37,0.00992489270386266,3728
Toshiba,LSTM,47,1460,0.032585740089416504,53,0.014216738197424892,3728
Toshiba,LSTM,47,-1,0.032585740089416504,93,0.024946351931330473,3728
Toshiba,LSTM,48,180,0.04156643897294998,4,0.001072961373390558,3728
Toshiba,LSTM,48,365,0.04156643897294998,6,0.001609442060085837,3728
Toshiba,LSTM,48,730,0.04156643897294998,19,0.00509656652360515,3728
Toshiba,LSTM,48,1095,0.04156643897294998,40,0.01072961373390558,3728
Toshiba,LSTM,48,1460,0.04156643897294998,57,0.01528969957081545,3728
Toshiba,LSTM,48,-1,0.04156643897294998,93,0.024946351931330473,3728
Toshiba,LSTM,49,180,0.033365409821271896,4,0.001072961373390558,3728
Toshiba,LSTM,49,365,0.033365409821271896,5,0.0013412017167381974,3728
Toshiba,LSTM,49,730,0.033365409821271896,15,0.004023605150214592,3728
Toshiba,LSTM,49,1095,0.033365409821271896,32,0.008583690987124463,3728
Toshiba,LSTM,49,1460,0.033365409821271896,47,0.012607296137339056,3728
Toshiba,LSTM,49,-1,0.033365409821271896,93,0.024946351931330473,3728
Toshiba,LSTM,50,180,0.043511804193258286,4,0.001072961373390558,3728
Toshiba,LSTM,50,365,0.043511804193258286,5,0.0013412017167381974,3728
Toshiba,LSTM,50,730,0.043511804193258286,17,0.0045600858369098714,3728
Toshiba,LSTM,50,1095,0.043511804193258286,37,0.00992489270386266,3728
Toshiba,LSTM,50,1460,0.043511804193258286,54,0.014484978540772532,3728
Toshiba,LSTM,50,-1,0.043511804193258286,93,0.024946351931330473,3728
Toshiba,LSTM,51,180,0.027097949758172035,4,0.001072961373390558,3728
Toshiba,LSTM,51,365,0.027097949758172035,5,0.0013412017167381974,3728
Toshiba,LSTM,51,730,0.027097949758172035,17,0.0045600858369098714,3728
Toshiba,LSTM,51,1095,0.027097949758172035,34,0.009120171673819743,3728
Toshiba,LSTM,51,1460,0.027097949758172035,48,0.012875536480686695,3728
Toshiba,LSTM,51,-1,0.027097949758172035,93,0.024946351931330473,3728
Toshiba,LSTM,52,180,0.04342988505959511,5,0.0013412017167381974,3728
Toshiba,LSTM,52,365,0.04342988505959511,6,0.001609442060085837,3728
Toshiba,LSTM,52,730,0.04342988505959511,16,0.004291845493562232,3728
Toshiba,LSTM,52,1095,0.04342988505959511,35,0.009388412017167383,3728
Toshiba,LSTM,52,1460,0.04342988505959511,47,0.012607296137339056,3728
Toshiba,LSTM,52,-1,0.04342988505959511,93,0.024946351931330473,3728
Toshiba,LSTM,53,180,0.032201219350099564,8,0.002145922746781116,3728
Toshiba,LSTM,53,365,0.032201219350099564,10,0.002682403433476395,3728
Toshiba,LSTM,53,730,0.032201219350099564,26,0.006974248927038627,3728
Toshiba,LSTM,53,1095,0.032201219350099564,45,0.012070815450643776,3728
Toshiba,LSTM,53,1460,0.032201219350099564,58,0.01555793991416309,3728
Toshiba,LSTM,53,-1,0.032201219350099564,93,0.024946351931330473,3728
Toshiba,LSTM,54,180,0.024218741804361343,4,0.001072961373390558,3728
Toshiba,LSTM,54,365,0.024218741804361343,7,0.0018776824034334764,3728
Toshiba,LSTM,54,730,0.024218741804361343,22,0.005901287553648069,3728
Toshiba,LSTM,54,1095,0.024218741804361343,36,0.009656652360515022,3728
Toshiba,LSTM,54,1460,0.024218741804361343,47,0.012607296137339056,3728
Toshiba,LSTM,54,-1,0.024218741804361343,93,0.024946351931330473,3728
Toshiba,LSTM,55,180,0.05159418657422066,6,0.001609442060085837,3728
Toshiba,LSTM,55,365,0.05159418657422066,8,0.002145922746781116,3728
Toshiba,LSTM,55,730,0.05159418657422066,19,0.00509656652360515,3728
Toshiba,LSTM,55,1095,0.05159418657422066,36,0.009656652360515022,3728
Toshiba,LSTM,55,1460,0.05159418657422066,52,0.013948497854077254,3728
Toshiba,LSTM,55,-1,0.05159418657422066,93,0.024946351931330473,3728
Toshiba,LSTM,56,180,0.04626737907528877,4,0.001072961373390558,3728
Toshiba,LSTM,56,365,0.04626737907528877,5,0.0013412017167381974,3728
Toshiba,LSTM,56,730,0.04626737907528877,19,0.00509656652360515,3728
Toshiba,LSTM,56,1095,0.04626737907528877,37,0.00992489270386266,3728
Toshiba,LSTM,56,1460,0.04626737907528877,52,0.013948497854077254,3728
Toshiba,LSTM,56,-1,0.04626737907528877,93,0.024946351931330473,3728
Toshiba,LSTM,57,180,0.03601669892668724,4,0.001072961373390558,3728
Toshiba,LSTM,57,365,0.03601669892668724,6,0.001609442060085837,3728
Toshiba,LSTM,57,730,0.03601669892668724,16,0.004291845493562232,3728
Toshiba,LSTM,57,1095,0.03601669892668724,34,0.009120171673819743,3728
Toshiba,LSTM,57,1460,0.03601669892668724,52,0.013948497854077254,3728
Toshiba,LSTM,57,-1,0.03601669892668724,93,0.024946351931330473,3728
Toshiba,LSTM,58,180,0.04537202790379524,5,0.0013412017167381974,3728
Toshiba,LSTM,58,365,0.04537202790379524,7,0.0018776824034334764,3728
Toshiba,LSTM,58,730,0.04537202790379524,19,0.00509656652360515,3728
Toshiba,LSTM,58,1095,0.04537202790379524,39,0.01046137339055794,3728
Toshiba,LSTM,58,1460,0.04537202790379524,53,0.014216738197424892,3728
Toshiba,LSTM,58,-1,0.04537202790379524,93,0.024946351931330473,3728
Toshiba,LSTM,59,180,0.047145769000053406,6,0.001609442060085837,3728
Toshiba,LSTM,59,365,0.047145769000053406,8,0.002145922746781116,3728
Toshiba,LSTM,59,730,0.047145769000053406,16,0.004291845493562232,3728
Toshiba,LSTM,59,1095,0.047145769000053406,32,0.008583690987124463,3728
Toshiba,LSTM,59,1460,0.047145769000053406,45,0.012070815450643776,3728
Toshiba,LSTM,59,-1,0.047145769000053406,93,0.024946351931330473,3728
Toshiba,LSTM,60,180,0.03404583781957626,4,0.001072961373390558,3728
Toshiba,LSTM,60,365,0.03404583781957626,6,0.001609442060085837,3728
Toshiba,LSTM,60,730,0.03404583781957626,21,0.005633047210300429,3728
Toshiba,LSTM,60,1095,0.03404583781957626,38,0.0101931330472103,3728
Toshiba,LSTM,60,1460,0.03404583781957626,51,0.013680257510729614,3728
Toshiba,LSTM,60,-1,0.03404583781957626,93,0.024946351931330473,3728
Toshiba,LSTM,61,180,0.05310795456171036,5,0.0013412017167381974,3728
Toshiba,LSTM,61,365,0.05310795456171036,6,0.001609442060085837,3728
