threshold,precision,recall,f1,far,on_time_share,mean_lead_time,median_lead_time,std_lead_time,hits,N_on_time,N_early,N_missed,N_censored_early,N_censored_no_alarm
0.81,0.1836734693877551,0.05555555555555555,0.08530805687203791,0.012282497441146366,0.24324324324324326,246.7027027027027,110.0,379.39438688982506,37,9,28,125,12,965
0.82,0.20408163265306123,0.06172839506172839,0.0947867298578199,0.012282497441146366,0.2702702702702703,205.8918918918919,105.0,321.957424059815,37,10,27,125,12,965
0.83,0.20408163265306123,0.06172839506172839,0.0947867298578199,0.012282497441146366,0.2702702702702703,205.8918918918919,105.0,321.957424059815,37,10,27,125,12,965
0.84,0.20833333333333334,0.06172839506172839,0.09523809523809525,0.011258955987717503,0.2702702702702703,205.8918918918919,105.0,321.957424059815,37,10,27,125,11,966
0.85,0.2127659574468085,0.06172839506172839,0.0956937799043062,0.011258955987717503,0.2777777777777778,209.75,107.5,325.60741315271065,36,10,26,126,11,966
0.86,0.2127659574468085,0.06172839506172839,0.0956937799043062,0.011258955987717503,0.2777777777777778,209.75,107.5,325.60741315271065,36,10,26,126,11,966
0.87,0.2127659574468085,0.06172839506172839,0.0956937799043062,0.011258955987717503,0.2777777777777778,209.69444444444446,107.5,325.6397821933211,36,10,26,126,11,966
0.88,0.2127659574468085,0.06172839506172839,0.0956937799043062,0.011258955987717503,0.2777777777777778,209.69444444444446,107.5,325.6397821933211,36,10,26,126,11,966
0.89,0.2127659574468085,0.06172839506172839,0.0956937799043062,0.011258955987717503,0.2777777777777778,209.69444444444446,107.5,325.6397821933211,36,10,26,126,11,966
0.9,0.2127659574468085,0.06172839506172839,0.0956937799043062,0.011258955987717503,0.2777777777777778,209.69444444444446,107.5,325.6397821933211,36,10,26,126,11,966
0.91,0.2127659574468085,0.06172839506172839,0.0956937799043062,0.011258955987717503,0.2777777777777778,209.69444444444446,107.5,325.6397821933211,36,10,26,126,11,966
0.92,0.2127659574468085,0.06172839506172839,0.0956937799043062,0.011258955987717503,0.2777777777777778,209.69444444444446,107.5,325.6397821933211,36,10,26,126,11,966
0.93,0.2127659574468085,0.06172839506172839,0.0956937799043062,0.011258955987717503,0.2777777777777778,209.69444444444446,107.5,325.6397821933211,36,10,26,126,11,966
0.94,0.2127659574468085,0.06172839506172839,0.0956937799043062,0.011258955987717503,0.2777777777777778,209.69444444444446,107.5,325.6397821933211,36,10,26,126,11,966
