dataset,model,seed,split,threshold_kind,threshold,N_on_time,N_early,N_missed,N_censored_early,N_censored_no_alarm,N_failed,N_censored,N_alarmed,precision,recall,f1,far,on_time_share,mean_lead_time,median_lead_time,std_lead_time
TOSHIBA_20MG07ACA14TA,XGB,54,test,disk_opt,0.065,34,63,112,41,3687,209,3728,138,0.246377,0.162679,0.195965,0.010998,0.350515,102.67,55.0,123.95
TOSHIBA_20MG07ACA14TA,XGB,55,val,row_opt,0.001,55,89,63,152,3569,207,3721,296,0.185811,0.2657,0.218688,0.040849,0.381944,125.93,58.0,180.46
TOSHIBA_20MG07ACA14TA,XGB,55,val,disk_opt,0.065,42,50,115,37,3684,207,3721,129,0.325581,0.202899,0.25,0.009944,0.456522,106.36,47.0,194.69
TOSHIBA_20MG07ACA14TA,XGB,55,test,row_opt,0.001,46,96,67,153,3575,209,3728,295,0.155932,0.220096,0.18254,0.041041,0.323944,125.93,72.5,153.64
TOSHIBA_20MG07ACA14TA,XGB,55,test,disk_opt,0.065,35,53,121,40,3688,209,3728,128,0.273438,0.167464,0.207715,0.01073,0.397727,84.25,43.0,101.55
TOSHIBA_20MG07ACA14TA,XGB,56,val,row_opt,0.002,51,85,71,111,3610,207,3721,247,0.206478,0.246377,0.22467,0.029831,0.375,129.91,58.0,191.24
TOSHIBA_20MG07ACA14TA,XGB,56,val,disk_opt,0.063,37,39,131,30,3691,207,3721,106,0.349057,0.178744,0.236422,0.008062,0.486842,103.86,35.5,187.12
TOSHIBA_20MG07ACA14TA,XGB,56,test,row_opt,0.002,43,88,78,100,3628,209,3728,231,0.186147,0.205742,0.195455,0.026824,0.328244,115.39,65.0,147.99
TOSHIBA_20MG07ACA14TA,XGB,56,test,disk_opt,0.063,30,39,140,24,3704,209,3728,93,0.322581,0.143541,0.198675,0.006438,0.434783,68.29,41.0,85.06
TOSHIBA_20MG07ACA14TA,XGB,57,val,row_opt,0.004,55,92,60,264,3457,207,3721,411,0.13382,0.2657,0.177994,0.070949,0.37415,179.54,62.0,301.12
TOSHIBA_20MG07ACA14TA,XGB,57,val,disk_opt,0.165,41,46,120,37,3684,207,3721,124,0.330645,0.198068,0.247734,0.009944,0.471264,88.32,40.0,151.14
TOSHIBA_20MG07ACA14TA,XGB,57,test,row_opt,0.004,44,104,61,241,3487,209,3728,389,0.113111,0.210526,0.147157,0.064646,0.297297,183.43,92.0,282.47
TOSHIBA_20MG07ACA14TA,XGB,57,test,disk_opt,0.165,27,58,124,39,3689,209,3728,124,0.217742,0.129187,0.162162,0.010461,0.317647,97.48,66.0,106.36
TOSHIBA_20MG07ACA14TA,XGB,58,val,row_opt,0.002,53,80,74,100,3621,207,3721,233,0.227468,0.256039,0.240909,0.026874,0.398496,119.39,57.0,179.46
TOSHIBA_20MG07ACA14TA,XGB,58,val,disk_opt,0.035,40,52,115,36,3685,207,3721,128,0.3125,0.193237,0.238806,0.009675,0.434783,106.02,48.0,181.51
TOSHIBA_20MG07ACA14TA,XGB,58,test,row_opt,0.002,46,88,75,90,3638,209,3728,224,0.205357,0.220096,0.212471,0.024142,0.343284,114.15,58.5,148.61
TOSHIBA_20MG07ACA14TA,XGB,58,test,disk_opt,0.035,39,59,111,35,3693,209,3728,133,0.293233,0.186603,0.22807,0.009388,0.397959,84.5,46.0,106.91
TOSHIBA_20MG07ACA14TA,XGB,59,val,row_opt,0.001,55,89,63,151,3570,207,3721,295,0.186441,0.2657,0.219124,0.04058,0.381944,125.9,58.0,180.46
TOSHIBA_20MG07ACA14TA,XGB,59,val,disk_opt,0.138,32,43,132,29,3692,207,3721,104,0.307692,0.154589,0.205788,0.007794,0.426667,82.87,46.0,135.54
TOSHIBA_20MG07ACA14TA,XGB,59,test,row_opt,0.001,47,95,67,150,3578,209,3728,292,0.160959,0.22488,0.187625,0.040236,0.330986,125.75,72.5,153.74
TOSHIBA_20MG07ACA14TA,XGB,59,test,disk_opt,0.138,30,43,136,20,3708,209,3728,93,0.322581,0.143541,0.198675,0.005365,0.410959,87.62,41.0,113.76
TOSHIBA_20MG07ACA14TA,XGB,60,val,row_opt,0.003,47,104,56,359,3362,207,3721,510,0.092157,0.227053,0.131102,0.096479,0.311258,260.51,98.0,381.47
TOSHIBA_20MG07ACA14TA,XGB,60,val,disk_opt,0.15,42,55,110,37,3684,207,3721,134,0.313433,0.202899,0.246334,0.009944,0.43299,105.35,49.0,177.9
TOSHIBA_20MG07ACA14TA,XGB,60,test,row_opt,0.003,41,111,57,371,3357,209,3728,523,0.078394,0.196172,0.112022,0.099517,0.269737,229.7,105.5,345.1
TOSHIBA_20MG07ACA14TA,XGB,60,test,disk_opt,0.15,31,56,122,40,3688,209,3728,127,0.244094,0.148325,0.184524,0.01073,0.356322,98.23,62.0,125.89
TOSHIBA_20MG07ACA14TA,XGB,61,val,row_opt,0.002,54,88,65,144,3577,207,3721,286,0.188811,0.26087,0.219067,0.038699,0.380282,128.77,58.0,189.37
TOSHIBA_20MG07ACA14TA,XGB,61,val,disk_opt,0.068,39,54,114,36,3685,207,3721,129,0.302326,0.188406,0.232143,0.009675,0.419355,114.13,49.0,194.88
TOSHIBA_20MG07ACA14TA,XGB,61,test,row_opt,0.002,48,96,65,150,3578,209,3728,294,0.163265,0.229665,0.190855,0.040236,0.333333,130.59,68.0,172.59
TOSHIBA_20MG07ACA14TA,XGB,61,test,disk_opt,0.068,36,56,117,41,3687,209,3728,133,0.270677,0.172249,0.210526,0.010998,0.391304,95.7,44.0,119.82
TOSHIBA_20MG07ACA14TA,XGB,62,val,row_opt,0.001,55,90,62,156,3565,207,3721,301,0.182724,0.2657,0.216535,0.041924,0.37931,124.86,58.0,179.99
TOSHIBA_20MG07ACA14TA,XGB,62,val,disk_opt,0.086,40,47,120,37,3684,207,3721,124,0.322581,0.193237,0.241692,0.009944,0.45977,104.98,44.0,192.8
TOSHIBA_20MG07ACA14TA,XGB,62,test,row_opt,0.001,45,98,66,160,3568,209,3728,303,0.148515,0.215311,0.175781,0.042918,0.314685,140.6,84.0,200.69
TOSHIBA_20MG07ACA14TA,XGB,62,test,disk_opt,0.086,34,57,118,33,3695,209,3728,124,0.274194,0.162679,0.204204,0.008852,0.373626,91.43,44.0,117.36
TOSHIBA_20MG07ACA14TA,LGBM,42,val,row_opt,0.002,52,85,70,110,3611,207,3721,247,0.210526,0.251208,0.229075,0.029562,0.379562,123.25,57.0,180.0
TOSHIBA_20MG07ACA14TA,LGBM,42,val,disk_opt,0.129,30,40,137,27,3694,207,3721,97,0.309278,0.144928,0.197368,0.007256,0.428571,83.13,45.0,141.8
TOSHIBA_20MG07ACA14TA,LGBM,42,test,row_opt,0.002,44,88,77,102,3626,209,3728,234,0.188034,0.210526,0.198646,0.027361,0.333333,119.74,67.5,150.93
TOSHIBA_20MG07ACA14TA,LGBM,42,test,disk_opt,0.129,32,40,137,20,3708,209,3728,92,0.347826,0.15311,0.212625,0.005365,0.444444,66.08,40.0,73.56
TOSHIBA_20MG07ACA14TA,LGBM,43,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,43,val,disk_opt,0.055,29,46,132,36,3685,207,3721,111,0.261261,0.140097,0.18239,0.009675,0.386667,102.69,53.0,170.92
TOSHIBA_20MG07ACA14TA,LGBM,43,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,43,test,disk_opt,0.055,32,54,123,38,3690,209,3728,124,0.258065,0.15311,0.192192,0.010193,0.372093,95.67,63.5,116.63
TOSHIBA_20MG07ACA14TA,LGBM,44,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,44,val,disk_opt,0.137,31,45,131,26,3695,207,3721,102,0.303922,0.149758,0.200647,0.006987,0.407895,83.79,48.5,136.71
TOSHIBA_20MG07ACA14TA,LGBM,44,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,44,test,disk_opt,0.137,27,48,134,21,3707,209,3728,96,0.28125,0.129187,0.177049,0.005633,0.36,81.77,53.0,87.1
TOSHIBA_20MG07ACA14TA,LGBM,45,val,row_opt,0.002,53,89,65,125,3596,207,3721,267,0.198502,0.256039,0.223629,0.033593,0.373239,125.54,57.0,186.96
TOSHIBA_20MG07ACA14TA,LGBM,45,val,disk_opt,0.193,32,38,137,31,3690,207,3721,101,0.316832,0.154589,0.207792,0.008331,0.457143,84.77,47.0,151.49
TOSHIBA_20MG07ACA14TA,LGBM,45,test,row_opt,0.002,47,93,69,126,3602,209,3728,266,0.176692,0.22488,0.197895,0.033798,0.335714,123.06,69.5,150.43
TOSHIBA_20MG07ACA14TA,LGBM,45,test,disk_opt,0.193,31,43,135,23,3705,209,3728,97,0.319588,0.148325,0.202614,0.00617,0.418919,91.77,45.0,127.79
TOSHIBA_20MG07ACA14TA,LGBM,46,val,row_opt,0.001,49,76,82,97,3624,207,3721,222,0.220721,0.236715,0.228438,0.026068,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,46,val,disk_opt,0.215,29,37,141,26,3695,207,3721,92,0.315217,0.140097,0.19398,0.006987,0.439394,84.58,47.0,143.22
TOSHIBA_20MG07ACA14TA,LGBM,46,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,46,test,disk_opt,0.215,30,36,143,18,3710,209,3728,84,0.357143,0.143541,0.204778,0.004828,0.454545,65.8,40.0,75.39
TOSHIBA_20MG07ACA14TA,LGBM,47,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,47,val,disk_opt,0.128,31,40,136,24,3697,207,3721,95,0.326316,0.149758,0.205298,0.00645,0.43662,82.62,46.0,140.96
TOSHIBA_20MG07ACA14TA,LGBM,47,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,47,test,disk_opt,0.128,32,40,137,19,3709,209,3728,91,0.351648,0.15311,0.213333,0.005097,0.444444,66.08,40.0,73.56
TOSHIBA_20MG07ACA14TA,LGBM,48,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,48,val,disk_opt,0.127,33,44,130,27,3694,207,3721,104,0.317308,0.15942,0.212219,0.007256,0.428571,81.95,48.0,136.37
TOSHIBA_20MG07ACA14TA,LGBM,48,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,48,test,disk_opt,0.127,28,48,133,16,3712,209,3728,92,0.304348,0.133971,0.186047,0.004292,0.368421,80.71,52.0,87.01
TOSHIBA_20MG07ACA14TA,LGBM,49,val,row_opt,0.001,49,76,82,97,3624,207,3721,222,0.220721,0.236715,0.228438,0.026068,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,49,val,disk_opt,0.136,31,40,136,25,3696,207,3721,96,0.322917,0.149758,0.20462,0.006719,0.43662,82.62,46.0,140.96
TOSHIBA_20MG07ACA14TA,LGBM,49,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,49,test,disk_opt,0.136,31,40,138,19,3709,209,3728,90,0.344444,0.148325,0.207358,0.005097,0.43662,66.31,41.0,73.83
TOSHIBA_20MG07ACA14TA,LGBM,50,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,50,val,disk_opt,0.131,33,41,133,25,3696,207,3721,99,0.333333,0.15942,0.215686,0.006719,0.445946,83.11,47.0,139.04
TOSHIBA_20MG07ACA14TA,LGBM,50,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,50,test,disk_opt,0.131,28,46,135,19,3709,209,3728,93,0.301075,0.133971,0.18543,0.005097,0.378378,76.2,49.5,83.17
TOSHIBA_20MG07ACA14TA,LGBM,51,val,row_opt,0.002,52,84,71,110,3611,207,3721,246,0.211382,0.251208,0.229581,0.029562,0.382353,123.76,57.5,180.55
TOSHIBA_20MG07ACA14TA,LGBM,51,val,disk_opt,0.123,33,41,133,30,3691,207,3721,104,0.317308,0.15942,0.212219,0.008062,0.445946,83.46,45.0,131.77
TOSHIBA_20MG07ACA14TA,LGBM,51,test,row_opt,0.002,45,88,76,100,3628,209,3728,233,0.193133,0.215311,0.20362,0.026824,0.338346,118.81,67.0,150.67
TOSHIBA_20MG07ACA14TA,LGBM,51,test,disk_opt,0.123,29,45,135,23,3705,209,3728,97,0.298969,0.138756,0.189542,0.00617,0.391892,77.05,45.0,84.17
TOSHIBA_20MG07ACA14TA,LGBM,52,val,row_opt,0.002,55,88,64,153,3568,207,3721,296,0.185811,0.2657,0.218688,0.041118,0.384615,142.6,58.0,233.78
TOSHIBA_20MG07ACA14TA,LGBM,52,val,disk_opt,0.106,39,55,113,37,3684,207,3721,131,0.29771,0.188406,0.230769,0.009944,0.414894,125.36,54.5,242.84
TOSHIBA_20MG07ACA14TA,LGBM,52,test,row_opt,0.002,42,100,67,155,3573,209,3728,297,0.141414,0.200957,0.166008,0.041577,0.295775,154.18,90.0,216.86
TOSHIBA_20MG07ACA14TA,LGBM,52,test,disk_opt,0.106,30,54,125,43,3685,209,3728,127,0.23622,0.143541,0.178571,0.011534,0.357143,106.81,60.0,132.92
TOSHIBA_20MG07ACA14TA,LGBM,53,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,53,val,disk_opt,0.055,30,46,131,36,3685,207,3721,112,0.267857,0.144928,0.188088,0.009675,0.394737,109.13,54.0,179.07
TOSHIBA_20MG07ACA14TA,LGBM,53,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,53,test,disk_opt,0.055,32,49,128,37,3691,209,3728,118,0.271186,0.15311,0.195719,0.009925,0.395062,84.62,51.0,94.99
TOSHIBA_20MG07ACA14TA,LGBM,54,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,54,val,disk_opt,0.124,31,40,136,24,3697,207,3721,95,0.326316,0.149758,0.205298,0.00645,0.43662,82.62,46.0,140.96
TOSHIBA_20MG07ACA14TA,LGBM,54,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,54,test,disk_opt,0.124,31,41,137,19,3709,209,3728,91,0.340659,0.148325,0.206667,0.005097,0.430556,66.85,41.0,73.46
TOSHIBA_20MG07ACA14TA,LGBM,55,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,55,val,disk_opt,0.059,29,47,131,37,3684,207,3721,113,0.256637,0.140097,0.18125,0.009944,0.381579,109.78,54.0,178.76
TOSHIBA_20MG07ACA14TA,LGBM,55,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,55,test,disk_opt,0.059,35,53,121,38,3690,209,3728,126,0.277778,0.167464,0.208955,0.010193,0.397727,93.24,53.5,116.57
TOSHIBA_20MG07ACA14TA,LGBM,56,val,row_opt,0.002,56,85,66,127,3594,207,3721,268,0.208955,0.270531,0.235789,0.034131,0.397163,125.18,57.0,189.0
TOSHIBA_20MG07ACA14TA,LGBM,56,val,disk_opt,0.179,32,43,132,35,3686,207,3721,110,0.290909,0.154589,0.201893,0.009406,0.426667,86.81,48.0,136.87
TOSHIBA_20MG07ACA14TA,LGBM,56,test,row_opt,0.002,45,94,70,121,3607,209,3728,260,0.173077,0.215311,0.191898,0.032457,0.323741,128.33,71.0,157.9
TOSHIBA_20MG07ACA14TA,LGBM,56,test,disk_opt,0.179,35,36,138,29,3699,209,3728,100,0.35,0.167464,0.226537,0.007779,0.492958,63.93,33.0,86.04
TOSHIBA_20MG07ACA14TA,LGBM,57,val,row_opt,0.002,52,84,71,110,3611,207,3721,246,0.211382,0.251208,0.229581,0.029562,0.382353,123.89,57.5,180.5
TOSHIBA_20MG07ACA14TA,LGBM,57,val,disk_opt,0.132,37,44,126,34,3687,207,3721,115,0.321739,0.178744,0.229814,0.009137,0.45679,80.27,44.0,126.87
TOSHIBA_20MG07ACA14TA,LGBM,57,test,row_opt,0.002,45,88,76,103,3625,209,3728,236,0.190678,0.215311,0.202247,0.027629,0.338346,118.82,67.0,150.66
TOSHIBA_20MG07ACA14TA,LGBM,57,test,disk_opt,0.132,31,49,129,32,3696,209,3728,112,0.276786,0.148325,0.193146,0.008584,0.3875,89.44,45.0,121.48
TOSHIBA_20MG07ACA14TA,LGBM,58,val,row_opt,0.002,55,87,65,142,3579,207,3721,284,0.193662,0.2657,0.224033,0.038162,0.387324,129.05,58.0,185.33
TOSHIBA_20MG07ACA14TA,LGBM,58,val,disk_opt,0.058,39,47,121,34,3687,207,3721,120,0.325,0.188406,0.238532,0.009137,0.453488,80.49,46.0,120.68
TOSHIBA_20MG07ACA14TA,LGBM,58,test,row_opt,0.002,44,96,69,139,3589,209,3728,279,0.157706,0.210526,0.180328,0.037285,0.314286,136.48,85.5,197.08
TOSHIBA_20MG07ACA14TA,LGBM,58,test,disk_opt,0.058,34,46,129,41,3687,209,3728,121,0.280992,0.162679,0.206061,0.010998,0.425,92.09,46.5,129.8
TOSHIBA_20MG07ACA14TA,LGBM,59,val,row_opt,0.001,49,76,82,97,3624,207,3721,222,0.220721,0.236715,0.228438,0.026068,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,59,val,disk_opt,0.131,31,40,136,25,3696,207,3721,96,0.322917,0.149758,0.20462,0.006719,0.43662,82.62,46.0,140.96
TOSHIBA_20MG07ACA14TA,LGBM,59,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,59,test,disk_opt,0.131,31,41,137,19,3709,209,3728,91,0.340659,0.148325,0.206667,0.005097,0.430556,66.85,41.0,73.46
TOSHIBA_20MG07ACA14TA,LGBM,60,val,row_opt,0.001,49,76,82,96,3625,207,3721,221,0.221719,0.236715,0.228972,0.0258,0.392,121.2,56.0,184.02
TOSHIBA_20MG07ACA14TA,LGBM,60,val,disk_opt,0.124,33,41,133,24,3697,207,3721,98,0.336735,0.15942,0.216393,0.00645,0.445946,75.03,45.0,125.7
TOSHIBA_20MG07ACA14TA,LGBM,60,test,row_opt,0.001,41,84,84,87,3641,209,3728,212,0.193396,0.196172,0.194774,0.023337,0.328,113.06,68.0,137.94
TOSHIBA_20MG07ACA14TA,LGBM,60,test,disk_opt,0.124,28,44,137,21,3707,209,3728,93,0.301075,0.133971,0.18543,0.005633,0.388889,79.21,47.0,86.01
TOSHIBA_20MG07ACA14TA,LGBM,61,val,row_opt,0.002,52,84,71,147,3574,207,3721,283,0.183746,0.251208,0.212245,0.039506,0.382353,144.35,66.0,234.75
TOSHIBA_20MG07ACA14TA,LGBM,61,val,disk_opt,0.37,28,36,143,36,3685,207,3721,100,0.28,0.135266,0.18241,0.009675,0.4375,94.52,51.5,142.12
TOSHIBA_20MG07ACA14TA,LGBM,61,test,row_opt,0.002,45,94,70,140,3588,209,3728,279,0.16129,0.215311,0.184426,0.037554,0.323741,130.07,72.0,168.91
TOSHIBA_20MG07ACA14TA,LGBM,61,test,disk_opt,0.37,28,27,154,38,3690,209,3728,93,0.301075,0.133971,0.18543,0.010193,0.509091,69.58,29.0,128.0
TOSHIBA_20MG07ACA14TA,LGBM,62,val,row_opt,0.001,52,83,72,111,3610,207,3721,246,0.211382,0.251208,0.229581,0.029831,0.385185,127.47,58.0,186.24
TOSHIBA_20MG07ACA14TA,LGBM,62,val,disk_opt,0.128,34,44,129,25,3696,207,3721,103,0.330097,0.164251,0.219355,0.006719,0.435897,80.92,47.0,135.89
TOSHIBA_20MG07ACA14TA,LGBM,62,test,row_opt,0.001,45,93,71,106,3622,209,3728,244,0.184426,0.215311,0.198675,0.028433,0.326087,119.38,68.0,142.52
TOSHIBA_20MG07ACA14TA,LGBM,62,test,disk_opt,0.128,27,45,137,19,3709,209,3728,91,0.296703,0.129187,0.18,0.005097,0.375,79.9,54.0,86.76
HGST_20HUH721212ALN604,LSTM,63,val,row_opt,0.029,16,103,41,70,905,160,975,189,0.084656,0.1,0.091691,0.071795,0.134454,274.34,205.0,260.78
HGST_20HUH721212ALN604,LSTM,63,val,disk_opt,0.157,17,40,103,9,966,160,975,66,0.257576,0.10625,0.150442,0.009231,0.298246,136.16,73.0,178.11
HGST_20HUH721212ALN604,LSTM,63,test,row_opt,0.029,9,101,52,75,902,162,977,185,0.048649,0.055556,0.051873,0.076766,0.081818,327.91,224.5,317.04
HGST_20HUH721212ALN604,LSTM,63,test,disk_opt,0.157,20,42,100,16,961,162,977,78,0.25641,0.123457,0.166667,0.016377,0.322581,176.81,92.5,234.25
HGST_20HUH721212ALN604,LSTM,64,val,row_opt,0.029,17,100,43,64,911,160,975,181,0.093923,0.10625,0.099707,0.065641,0.145299,283.74,214.0,267.71
HGST_20HUH721212ALN604,LSTM,64,val,disk_opt,0.161,16,33,111,9,966,160,975,58,0.275862,0.1,0.146789,0.009231,0.326531,129.71,71.0,163.5
HGST_20HUH721212ALN604,LSTM,64,test,row_opt,0.029,11,102,49,70,907,162,977,183,0.060109,0.067901,0.063768,0.071648,0.097345,324.95,224.0,314.48
HGST_20HUH721212ALN604,LSTM,64,test,disk_opt,0.161,21,29,112,15,962,162,977,65,0.323077,0.12963,0.185022,0.015353,0.42,131.88,54.0,227.59
HGST_20HUH721212ALN604,LSTM,65,val,row_opt,0.039,13,91,56,46,929,160,975,150,0.086667,0.08125,0.083871,0.047179,0.125,270.01,190.0,276.92
HGST_20HUH721212ALN604,LSTM,65,val,disk_opt,0.092,16,57,87,9,966,160,975,82,0.195122,0.1,0.132231,0.009231,0.219178,153.86,94.0,163.39
HGST_20HUH721212ALN604,LSTM,65,test,row_opt,0.039,12,90,60,52,925,162,977,154,0.077922,0.074074,0.075949,0.053224,0.117647,294.27,217.0,288.62
HGST_20HUH721212ALN604,LSTM,65,test,disk_opt,0.092,16,47,99,17,960,162,977,80,0.2,0.098765,0.132231,0.0174,0.253968,172.79,84.0,228.62
HGST_20HUH721212ALN604,LSTM,66,val,row_opt,0.035,11,86,63,39,936,160,975,136,0.080882,0.06875,0.074324,0.04,0.113402,281.33,191.0,291.33
HGST_20HUH721212ALN604,LSTM,66,val,disk_opt,0.084,16,45,99,9,966,160,975,70,0.228571,0.1,0.13913,0.009231,0.262295,185.0,106.0,258.03
HGST_20HUH721212ALN604,LSTM,66,test,row_opt,0.035,11,85,66,43,934,162,977,139,0.079137,0.067901,0.07309,0.044012,0.114583,279.49,160.5,283.3
HGST_20HUH721212ALN604,LSTM,66,test,disk_opt,0.084,16,43,103,16,961,162,977,75,0.213333,0.098765,0.135021,0.016377,0.271186,163.56,87.0,223.19
HGST_20HUH721212ALN604,LSTM,67,val,row_opt,0.044,12,100,48,56,919,160,975,168,0.071429,0.075,0.073171,0.057436,0.107143,288.78,211.5,263.15
HGST_20HUH721212ALN604,LSTM,67,val,disk_opt,0.165,17,48,95,9,966,160,975,74,0.22973,0.10625,0.145299,0.009231,0.261538,152.06,93.0,170.85
HGST_20HUH721212ALN604,LSTM,67,test,row_opt,0.044,13,98,51,55,922,162,977,166,0.078313,0.080247,0.079268,0.056295,0.117117,312.52,225.0,310.81
HGST_20HUH721212ALN604,LSTM,67,test,disk_opt,0.165,24,45,93,20,957,162,977,89,0.269663,0.148148,0.191235,0.020471,0.347826,174.3,80.0,242.46
HGST_20HUH721212ALN604,LSTM,68,val,row_opt,0.035,13,100,47,64,911,160,975,177,0.073446,0.08125,0.077151,0.065641,0.115044,260.3,196.0,245.21
HGST_20HUH721212ALN604,LSTM,68,val,disk_opt,0.211,17,36,107,9,966,160,975,62,0.274194,0.10625,0.153153,0.009231,0.320755,123.94,64.0,165.33
HGST_20HUH721212ALN604,LSTM,68,test,row_opt,0.035,11,100,51,73,904,162,977,184,0.059783,0.067901,0.063584,0.074719,0.099099,305.91,219.0,308.41
HGST_20HUH721212ALN604,LSTM,68,test,disk_opt,0.211,21,35,106,14,963,162,977,70,0.3,0.12963,0.181034,0.01433,0.375,157.64,79.5,233.27
HGST_20HUH721212ALN604,LSTM,69,val,row_opt,0.035,19,96,45,58,917,160,975,173,0.109827,0.11875,0.114114,0.059487,0.165217,272.0,195.0,286.69
HGST_20HUH721212ALN604,LSTM,69,val,disk_opt,0.153,13,42,105,9,966,160,975,64,0.203125,0.08125,0.116071,0.009231,0.236364,157.87,81.0,182.25
HGST_20HUH721212ALN604,LSTM,69,test,row_opt,0.035,9,102,51,65,912,162,977,176,0.051136,0.055556,0.053254,0.06653,0.081081,315.52,235.0,305.37
HGST_20HUH721212ALN604,LSTM,69,test,disk_opt,0.153,17,41,104,15,962,162,977,73,0.232877,0.104938,0.144681,0.015353,0.293103,195.48,102.5,265.19
HGST_20HUH721212ALN604,GRU,63,val,row_opt,0.043,17,108,35,72,903,160,975,197,0.086294,0.10625,0.095238,0.073846,0.136,292.38,202.0,289.34
HGST_20HUH721212ALN604,GRU,63,val,disk_opt,0.291,17,28,115,9,966,160,975,54,0.314815,0.10625,0.158879,0.009231,0.377778,103.91,45.0,144.33
HGST_20HUH721212ALN604,GRU,63,test,row_opt,0.043,9,106,47,76,901,162,977,191,0.04712,0.055556,0.050992,0.077789,0.078261,324.27,246.0,311.5
HGST_20HUH721212ALN604,GRU,63,test,disk_opt,0.291,25,25,112,15,962,162,977,65,0.384615,0.154321,0.220264,0.015353,0.5,143.82,30.0,243.27
HGST_20HUH721212ALN604,GRU,64,val,row_opt,0.036,20,107,33,74,901,160,975,201,0.099502,0.125,0.110803,0.075897,0.15748,291.4,216.0,285.86
HGST_20HUH721212ALN604,GRU,64,val,disk_opt,0.215,18,32,110,9,966,160,975,59,0.305085,0.1125,0.164384,0.009231,0.36,123.66,55.0,175.23
HGST_20HUH721212ALN604,GRU,64,test,row_opt,0.036,11,107,44,79,898,162,977,197,0.055838,0.067901,0.061281,0.08086,0.09322,324.8,242.0,310.44
HGST_20HUH721212ALN604,GRU,64,test,disk_opt,0.215,21,32,109,16,961,162,977,69,0.304348,0.12963,0.181818,0.016377,0.396226,178.04,61.0,257.82
