experiment,drive,model,family,seed,test_month,train_start,train_end,rule,horizon_days,threshold_source,far_target,threshold,n_failed,n_healthy,tp,fn,fp,tn,recall,precision,far,roc_auc,pr_auc,arm
imb_none,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.0731474047154192,14,9724,7,7,98,9626,0.5,0.0666666666666666,0.0100781571369806,0.9791568725392256,0.06953466084665,none
imb_none,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.0045522424159571,14,9724,12,2,487,9237,0.8571428571428571,0.0240480961923847,0.0500822706705059,0.9791568725392256,0.06953466084665,none
imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.9847445715069768,16,9782,2,14,10,9772,0.125,0.1666666666666666,0.0010222858311183,0.9499079942751992,0.1761921134009051,ros
imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.9768194776773452,16,9782,6,10,49,9733,0.375,0.109090909090909,0.00500920057248,0.9499079942751992,0.1761921134009051,ros
imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.9674012976884844,16,9782,10,6,98,9684,0.625,0.0925925925925925,0.0100184011449601,0.9499079942751992,0.1761921134009051,ros
imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.8372387975454325,16,9782,14,2,490,9292,0.875,0.0277777777777777,0.0500920057248006,0.9499079942751992,0.1761921134009051,ros
imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.9852648413181304,17,9741,1,16,10,9731,0.0588235294117647,0.0909090909090909,0.0010265886459295,0.9519314963435328,0.0505010724499245,ros
imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.9748567938804624,17,9741,4,13,49,9692,0.2352941176470588,0.0754716981132075,0.0050302843650549,0.9519314963435328,0.0505010724499245,ros
imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.9654401898384096,17,9741,4,13,98,9643,0.2352941176470588,0.0392156862745098,0.0100605687301098,0.9519314963435328,0.0505010724499245,ros
imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.8351540565490723,17,9741,13,4,488,9253,0.7647058823529411,0.0259481037924151,0.0500975259213633,0.9519314963435328,0.0505010724499245,ros
imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.985546578168869,14,9724,1,13,10,9714,0.0714285714285714,0.0909090909090909,0.0010283833813245,0.9785802432861256,0.0862895766387704,ros
imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.9728714978694916,14,9724,5,9,49,9675,0.3571428571428571,0.0925925925925925,0.0050390785684903,0.9785802432861256,0.0862895766387704,ros
imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.9643854141235352,14,9724,5,9,98,9626,0.3571428571428571,0.0485436893203883,0.0100781571369806,0.9785802432861256,0.0862895766387704,ros
imb_ros,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.8290312796831132,14,9724,12,2,487,9237,0.8571428571428571,0.0240480961923847,0.0500822706705059,0.9785802432861256,0.0862895766387704,ros
imb_rusboost,HGST_20HUH721212ALN604,xgboost_rusboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.8807970779778823,16,9782,13,3,617,9165,0.8125,0.0206349206349206,0.063075035780004,0.9295261705172766,0.0192116846611067,rusboost
imb_rusboost,HGST_20HUH721212ALN604,xgboost_rusboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.8807970779778823,16,9782,13,3,617,9165,0.8125,0.0206349206349206,0.063075035780004,0.9295261705172766,0.0192116846611067,rusboost
imb_rusboost,HGST_20HUH721212ALN604,xgboost_rusboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.8807970779778823,16,9782,13,3,617,9165,0.8125,0.0206349206349206,0.063075035780004,0.9295261705172766,0.0192116846611067,rusboost
imb_rusboost,HGST_20HUH721212ALN604,xgboost_rusboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.8807970779778823,16,9782,13,3,617,9165,0.8125,0.0206349206349206,0.063075035780004,0.9295261705172766,0.0192116846611067,rusboost
imb_rusboost,HGST_20HUH721212ALN604,xgboost_rusboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.8807970779778823,17,9741,11,6,631,9110,0.6470588235294118,0.0171339563862928,0.0647777435581562,0.8616158505286932,0.0137732882086249,rusboost
imb_rusboost,HGST_20HUH721212ALN604,xgboost_rusboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.8807970779778823,17,9741,11,6,631,9110,0.6470588235294118,0.0171339563862928,0.0647777435581562,0.8616158505286932,0.0137732882086249,rusboost
imb_rusboost,HGST_20HUH721212ALN604,xgboost_rusboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.8807970779778823,17,9741,11,6,631,9110,0.6470588235294118,0.0171339563862928,0.0647777435581562,0.8616158505286932,0.0137732882086249,rusboost
imb_rusboost,HGST_20HUH721212ALN604,xgboost_rusboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.8807970779778823,17,9741,11,6,631,9110,0.6470588235294118,0.0171339563862928,0.0647777435581562,0.8616158505286932,0.0137732882086249,rusboost
imb_rusboost,HGST_20HUH721212ALN604,xgboost_rusboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.8807970779778823,14,9724,11,3,642,9082,0.7857142857142857,0.0168453292496171,0.0660222130810366,0.95665364047717,0.0165107250092905,rusboost
imb_rusboost,HGST_20HUH721212ALN604,xgboost_rusboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.8807970779778823,14,9724,11,3,642,9082,0.7857142857142857,0.0168453292496171,0.0660222130810366,0.95665364047717,0.0165107250092905,rusboost
imb_rusboost,HGST_20HUH721212ALN604,xgboost_rusboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.8807970779778823,14,9724,11,3,642,9082,0.7857142857142857,0.0168453292496171,0.0660222130810366,0.95665364047717,0.0165107250092905,rusboost
imb_rusboost,HGST_20HUH721212ALN604,xgboost_rusboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.8807970779778823,14,9724,11,3,642,9082,0.7857142857142857,0.0168453292496171,0.0660222130810366,0.95665364047717,0.0165107250092905,rusboost
imb_rus_10,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.8914919977188062,16,9782,0,16,10,9772,0.0,0.0,0.0010222858311183,0.9234787108975672,0.0777622053768311,rus_10
imb_rus_10,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.8604419338703152,16,9782,6,10,49,9733,0.375,0.109090909090909,0.00500920057248,0.9234787108975672,0.0777622053768311,rus_10
imb_rus_10,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.787261882424355,16,9782,10,6,98,9684,0.625,0.0925925925925925,0.0100184011449601,0.9234787108975672,0.0777622053768311,rus_10
imb_rus_10,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.4073170155286784,16,9782,13,3,490,9292,0.8125,0.025844930417495,0.0500920057248006,0.9234787108975672,0.0777622053768311,rus_10
imb_rus_10,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.889762802124024,17,9741,3,14,10,9731,0.1764705882352941,0.2307692307692307,0.0010265886459295,0.9457447900626218,0.18760875191525,rus_10
imb_rus_10,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.8488058924674984,17,9741,7,10,49,9692,0.4117647058823529,0.125,0.0050302843650549,0.9457447900626218,0.18760875191525,rus_10
imb_rus_10,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.7864370226860048,17,9741,9,8,98,9643,0.5294117647058824,0.0841121495327102,0.0100605687301098,0.9457447900626218,0.18760875191525,rus_10
imb_rus_10,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.4092974364757538,17,9741,13,4,488,9253,0.7647058823529411,0.0259481037924151,0.0500975259213633,0.9457447900626218,0.18760875191525,rus_10
imb_rus_10,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.8922410496473313,14,9724,0,14,10,9714,0.0,0.0,0.0010283833813245,0.9741214667685256,0.0576384347844326,rus_10
imb_rus_10,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.8570735710859302,14,9724,5,9,49,9675,0.3571428571428571,0.0925925925925925,0.0050390785684903,0.9741214667685256,0.0576384347844326,rus_10
imb_rus_10,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.8037186473608023,14,9724,7,7,98,9626,0.5,0.0666666666666666,0.0100781571369806,0.9741214667685256,0.0576384347844326,rus_10
imb_rus_10,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.4063250094652179,14,9724,11,3,487,9237,0.7857142857142857,0.0220883534136546,0.0500822706705059,0.9741214667685256,0.0576384347844326,rus_10
imb_rus_1,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.8894740343093872,16,9782,7,9,52,9730,0.4375,0.1186440677966101,0.0053158863218155,0.9521027141688816,0.0858228432943819,rus_1
imb_rus_1,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.8894740343093872,16,9782,7,9,52,9730,0.4375,0.1186440677966101,0.0053158863218155,0.9521027141688816,0.0858228432943819,rus_1
imb_rus_1,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.8811696171760559,16,9782,8,8,100,9682,0.5,0.074074074074074,0.0102228583111838,0.9521027141688816,0.0858228432943819,rus_1
imb_rus_1,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.8266251325607297,16,9782,14,2,490,9292,0.875,0.0277777777777777,0.0500920057248006,0.9521027141688816,0.0858228432943819,rus_1
imb_rus_1,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.8894740343093872,17,9741,7,10,47,9694,0.4117647058823529,0.1296296296296296,0.004824966635869,0.93384541990495,0.0856309016974427,rus_1
imb_rus_1,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.8884283304214478,17,9741,9,8,57,9684,0.5294117647058824,0.1363636363636363,0.0058515552817985,0.93384541990495,0.0856309016974427,rus_1
imb_rus_1,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.8809227347373962,17,9741,9,8,104,9637,0.5294117647058824,0.079646017699115,0.0106765219176675,0.93384541990495,0.0856309016974427,rus_1
imb_rus_1,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.8243951201438904,17,9741,12,5,488,9253,0.7058823529411765,0.024,0.0500975259213633,0.93384541990495,0.0856309016974427,rus_1
imb_rus_1,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.8894740343093872,14,9724,4,10,58,9666,0.2857142857142857,0.064516129032258,0.0059646236116824,0.9764573661632484,0.0548960618752598,rus_1
imb_rus_1,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.8894740343093872,14,9724,4,10,58,9666,0.2857142857142857,0.064516129032258,0.0059646236116824,0.9764573661632484,0.0548960618752598,rus_1
imb_rus_1,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.8809227347373962,14,9724,8,6,120,9604,0.5714285714285714,0.0625,0.0123406005758946,0.9764573661632484,0.0548960618752598,rus_1
imb_rus_1,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.8258392482995986,14,9724,11,3,487,9237,0.7857142857142857,0.0220883534136546,0.0500822706705059,0.9764573661632484,0.0548960618752598,rus_1
imb_rus_50,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.8508977383375089,16,9782,1,15,10,9772,0.0625,0.0909090909090909,0.0010222858311183,0.94939685135964,0.1247072164205429,rus_50
imb_rus_50,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.669193055927752,16,9782,5,11,49,9733,0.3125,0.0925925925925925,0.00500920057248,0.94939685135964,0.1247072164205429,rus_50
imb_rus_50,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.5181289339065562,16,9782,9,7,98,9684,0.5625,0.0841121495327102,0.0100184011449601,0.94939685135964,0.1247072164205429,rus_50
imb_rus_50,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.1230133336037394,16,9782,14,2,490,9292,0.875,0.0277777777777777,0.0500920057248006,0.94939685135964,0.1247072164205429,rus_50
imb_rus_50,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.7561797297000891,17,9741,6,11,10,9731,0.3529411764705882,0.375,0.0010265886459295,0.9472212660857384,0.2567693890298838,rus_50
imb_rus_50,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.6274643540382384,17,9741,8,9,49,9692,0.4705882352941176,0.1403508771929824,0.0050302843650549,0.9472212660857384,0.2567693890298838,rus_50
imb_rus_50,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.5130727648735048,17,9741,9,8,98,9643,0.5294117647058824,0.0841121495327102,0.0100605687301098,0.9472212660857384,0.2567693890298838,rus_50
imb_rus_50,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.1177406907081604,17,9741,15,2,488,9253,0.8823529411764706,0.0298210735586481,0.0500975259213633,0.9472212660857384,0.2567693890298838,rus_50
imb_rus_50,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.776282561004162,14,9724,0,14,10,9714,0.0,0.0,0.0010283833813245,0.9753261444437916,0.0593471517940362,rus_50
imb_rus_50,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.6455126518011096,14,9724,3,11,49,9675,0.2142857142857142,0.0576923076923076,0.0050390785684903,0.9753261444437916,0.0593471517940362,rus_50
imb_rus_50,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.5256843382120134,14,9724,9,5,98,9626,0.6428571428571429,0.0841121495327102,0.0100781571369806,0.9753261444437916,0.0593471517940362,rus_50
imb_rus_50,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.1157172210514546,14,9724,11,3,487,9237,0.7857142857142857,0.0220883534136546,0.0500822706705059,0.9753261444437916,0.0593471517940362,rus_50
imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.9873549337387084,16,9782,2,14,10,9772,0.125,0.1666666666666666,0.0010222858311183,0.9359282355346554,0.0648983285862129,smote
imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.969181053638458,16,9782,3,13,49,9733,0.1875,0.0576923076923076,0.00500920057248,0.9359282355346554,0.0648983285862129,smote
imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.9624132150411608,16,9782,7,9,98,9684,0.4375,0.0666666666666666,0.0100184011449601,0.9359282355346554,0.0648983285862129,smote
imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.7916079878807062,16,9782,14,2,490,9292,0.875,0.0277777777777777,0.0500920057248006,0.9359282355346554,0.0648983285862129,smote
imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.979087382555008,17,9741,0,17,10,9731,0.0,0.0,0.0010265886459295,0.932371963260204,0.031501989763362,smote
imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.9676091909408568,17,9741,1,16,49,9692,0.0588235294117647,0.02,0.0050302843650549,0.932371963260204,0.031501989763362,smote
imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.958963131904602,17,9741,3,14,98,9643,0.1764705882352941,0.0297029702970297,0.0100605687301098,0.932371963260204,0.031501989763362,smote
imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.7763636112213135,17,9741,12,5,488,9253,0.7058823529411765,0.024,0.0500975259213633,0.932371963260204,0.031501989763362,smote
imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.9749657664895058,14,9724,1,13,10,9714,0.0714285714285714,0.0909090909090909,0.0010283833813245,0.9812834224598932,0.0716536346204112,smote
imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.965169463455677,14,9724,3,11,49,9675,0.2142857142857142,0.0576923076923076,0.0050390785684903,0.9812834224598932,0.0716536346204112,smote
imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.9564349150657654,14,9724,8,6,98,9626,0.5714285714285714,0.0754716981132075,0.0100781571369806,0.9812834224598932,0.0716536346204112,smote
imb_smote,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.7739453196525579,14,9724,12,2,487,9237,0.8571428571428571,0.0240480961923847,0.0500822706705059,0.9812834224598932,0.0716536346204112,smote
imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.9878032227158544,16,9782,2,14,10,9772,0.125,0.1666666666666666,0.0010222858311183,0.9545370323042324,0.1755641718679223,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.9712491562962532,16,9782,5,11,49,9733,0.3125,0.0925925925925925,0.00500920057248,0.9545370323042324,0.1755641718679223,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.9633001923561096,16,9782,8,8,98,9684,0.5,0.0754716981132075,0.0100184011449601,0.9545370323042324,0.1755641718679223,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.803448939323425,16,9782,14,2,490,9292,0.875,0.0277777777777777,0.0500920057248006,0.9545370323042324,0.1755641718679223,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.981818380355835,17,9741,0,17,10,9731,0.0,0.0,0.0010265886459295,0.9304516386166416,0.0348691351678841,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.968875193595886,17,9741,2,15,49,9692,0.1176470588235294,0.0392156862745098,0.0050302843650549,0.9304516386166416,0.0348691351678841,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.9611089825630188,17,9741,4,13,98,9643,0.2352941176470588,0.0392156862745098,0.0100605687301098,0.9304516386166416,0.0348691351678841,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.7910762429237366,17,9741,11,6,488,9253,0.6470588235294118,0.0220440881763527,0.0500975259213633,0.9304516386166416,0.0348691351678841,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.9744090497493744,14,9724,1,13,10,9714,0.0714285714285714,0.0909090909090909,0.0010283833813245,0.9771845801257566,0.0535833974647526,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.967309986948967,14,9724,2,12,49,9675,0.1428571428571428,0.0392156862745098,0.0050390785684903,0.9771845801257566,0.0535833974647526,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.9589262306690216,14,9724,5,9,98,9626,0.3571428571428571,0.0485436893203883,0.0100781571369806,0.9771845801257566,0.0535833974647526,smote_tomek
imb_smote_tomek,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.7861141920089728,14,9724,12,2,487,9237,0.8571428571428571,0.0240480961923847,0.0500822706705059,0.9771845801257566,0.0535833974647526,smote_tomek
imb_stride_30,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.4811160198152041,16,9782,2,14,10,9772,0.125,0.1666666666666666,0.0010222858311183,0.9701939787364546,0.0990770810970153,stride_30
imb_stride_30,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.419512781947851,16,9782,5,11,49,9733,0.3125,0.0925925925925925,0.00500920057248,0.9701939787364546,0.0990770810970153,stride_30
imb_stride_30,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.3325210738182078,16,9782,10,6,98,9684,0.625,0.0925925925925925,0.0100184011449601,0.9701939787364546,0.0990770810970153,stride_30
imb_stride_30,HGST_20HUH721212ALN604,xgboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.088410364463925,16,9782,13,3,490,9292,0.8125,0.025844930417495,0.0500920057248006,0.9701939787364546,0.0990770810970153,stride_30
imb_stride_30,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.4635295182466511,17,9741,3,14,10,9731,0.1764705882352941,0.2307692307692307,0.0010265886459295,0.9525142363690164,0.1787695301512684,stride_30
imb_stride_30,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.4013330906629561,17,9741,6,11,49,9692,0.3529411764705882,0.109090909090909,0.0050302843650549,0.9525142363690164,0.1787695301512684,stride_30
imb_stride_30,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.3303181707859043,17,9741,9,8,98,9643,0.5294117647058824,0.0841121495327102,0.0100605687301098,0.9525142363690164,0.1787695301512684,stride_30
imb_stride_30,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.0886446088552475,17,9741,15,2,488,9253,0.8823529411764706,0.0298210735586481,0.0500975259213633,0.9525142363690164,0.1787695301512684,stride_30
imb_stride_30,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.001,0.4799708874523646,14,9724,1,13,10,9714,0.0714285714285714,0.0909090909090909,0.0010283833813245,0.975421637186343,0.0645855708466899,stride_30
imb_stride_30,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.005,0.4143650032579899,14,9724,5,9,49,9675,0.3571428571428571,0.0925925925925925,0.0050390785684903,0.975421637186343,0.0645855708466899,stride_30
imb_stride_30,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.01,0.3491252261400224,14,9724,8,6,98,9626,0.5714285714285714,0.0754716981132075,0.0100781571369806,0.975421637186343,0.0645855708466899,stride_30
imb_stride_30,HGST_20HUH721212ALN604,xgboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,month_quantile,0.05,0.0908347226679325,14,9724,11,3,487,9237,0.7857142857142857,0.0220883534136546,0.0500822706705059,0.975421637186343,0.0645855708466899,stride_30
