arm,arm_desc,experiment,drive,model,family,seed,test_month,train_start,train_end,rule,horizon_days,threshold_source,far_target,threshold,n_failed,n_healthy,tp,fn,fp,tn,recall,precision,far,roc_auc,pr_auc
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,mlp_balanced_rf,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9801269583755504,17,9741,1,16,2,9739,0.0588235294117647,0.3333333333333333,0.0002053177291859,0.9377766505431862,0.098439291623727
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,mlp_balanced_rf,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9594850882397296,17,9741,4,13,42,9699,0.2352941176470588,0.0869565217391304,0.0043116723129042,0.9377766505431862,0.098439291623727
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,mlp_balanced_rf,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9426646389479916,17,9741,8,9,77,9664,0.4705882352941176,0.0941176470588235,0.0079047325736577,0.9377766505431862,0.098439291623727
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,mlp_balanced_rf,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8065557633673819,17,9741,13,4,467,9274,0.7647058823529411,0.0270833333333333,0.0479416897649112,0.9377766505431862,0.098439291623727
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,mlp_balanced_rf,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.9801269583755504,14,9724,0,14,4,9720,0.0,0.0,0.0004113533525298,0.97110242698478,0.0411452555517859
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,mlp_balanced_rf,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.9594850882397296,14,9724,2,12,46,9678,0.1428571428571428,0.0416666666666666,0.0047305635540929,0.97110242698478,0.0411452555517859
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,mlp_balanced_rf,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.9426646389479916,14,9724,4,10,93,9631,0.2857142857142857,0.0412371134020618,0.0095639654463183,0.97110242698478,0.0411452555517859
balanced_rf,Balanced Random Forest (트리마다 RUS),imb_balanced_rf,HGST_20HUH721212ALN604,mlp_balanced_rf,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8065557633673819,14,9724,11,3,468,9256,0.7857142857142857,0.022964509394572,0.0481283422459893,0.97110242698478,0.0411452555517859
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.7927721556226396,16,9782,3,13,18,9764,0.1875,0.1428571428571428,0.001840114496013,0.9736122469842566,0.1108511223529105
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.765106802168524,16,9782,8,8,59,9723,0.5,0.1194029850746268,0.0060314864035984,0.9736122469842566,0.1108511223529105
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.7484958039483067,16,9782,9,7,122,9660,0.5625,0.0687022900763358,0.0124718871396442,0.9736122469842566,0.1108511223529105
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.6765847354466825,16,9782,15,1,548,9234,0.9375,0.0266429840142095,0.0560212635452872,0.9736122469842566,0.1108511223529105
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.7927721556226396,17,9741,4,13,18,9723,0.2352941176470588,0.1818181818181818,0.0018478595626732,0.9334438425816892,0.1285482576752833
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.765106802168524,17,9741,6,11,61,9680,0.3529411764705882,0.0895522388059701,0.0062621907401704,0.9334438425816892,0.1285482576752833
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.7484958039483067,17,9741,7,10,124,9617,0.4117647058823529,0.0534351145038167,0.0127296992095267,0.9334438425816892,0.1285482576752833
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.6765847354466825,17,9741,12,5,548,9193,0.7058823529411765,0.0214285714285714,0.0562570577969407,0.9334438425816892,0.1285482576752833
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.7927721556226396,14,9724,2,12,31,9693,0.1428571428571428,0.0606060606060606,0.0031879884821061,0.9680025856496444,0.057293588872739
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.765106802168524,14,9724,7,7,73,9651,0.5,0.0875,0.0075071986836692,0.9680025856496444,0.057293588872739
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.7484958039483067,14,9724,8,6,135,9589,0.5714285714285714,0.0559440559440559,0.0138831756478815,0.9680025856496444,0.057293588872739
easy_ensemble,EasyEnsemble (RUS 부분표본 10개 x AdaBoost),imb_easy_ensemble,HGST_20HUH721212ALN604,mlp_easy_ensemble,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.6765847354466825,14,9724,11,3,572,9152,0.7857142857142857,0.0188679245283018,0.0588235294117647,0.9680025856496444,0.057293588872739
rusboost,RUSBoost (부스팅 매 회차 RUS),imb_rusboost,HGST_20HUH721212ALN604,mlp_rusboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.8807970779778823,16,9782,13,3,617,9165,0.8125,0.0206349206349206,0.063075035780004,0.9295261705172766,0.0192116846611067
rusboost,RUSBoost (부스팅 매 회차 RUS),imb_rusboost,HGST_20HUH721212ALN604,mlp_rusboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.8807970779778823,16,9782,13,3,617,9165,0.8125,0.0206349206349206,0.063075035780004,0.9295261705172766,0.0192116846611067
rusboost,RUSBoost (부스팅 매 회차 RUS),imb_rusboost,HGST_20HUH721212ALN604,mlp_rusboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.8807970779778823,16,9782,13,3,617,9165,0.8125,0.0206349206349206,0.063075035780004,0.9295261705172766,0.0192116846611067
rusboost,RUSBoost (부스팅 매 회차 RUS),imb_rusboost,HGST_20HUH721212ALN604,mlp_rusboost,tabular,42,2025-12,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8807970779778823,16,9782,13,3,617,9165,0.8125,0.0206349206349206,0.063075035780004,0.9295261705172766,0.0192116846611067
rusboost,RUSBoost (부스팅 매 회차 RUS),imb_rusboost,HGST_20HUH721212ALN604,mlp_rusboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.8807970779778823,17,9741,11,6,631,9110,0.6470588235294118,0.0171339563862928,0.0647777435581562,0.8616158505286932,0.0137732882086249
rusboost,RUSBoost (부스팅 매 회차 RUS),imb_rusboost,HGST_20HUH721212ALN604,mlp_rusboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.8807970779778823,17,9741,11,6,631,9110,0.6470588235294118,0.0171339563862928,0.0647777435581562,0.8616158505286932,0.0137732882086249
rusboost,RUSBoost (부스팅 매 회차 RUS),imb_rusboost,HGST_20HUH721212ALN604,mlp_rusboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.8807970779778823,17,9741,11,6,631,9110,0.6470588235294118,0.0171339563862928,0.0647777435581562,0.8616158505286932,0.0137732882086249
rusboost,RUSBoost (부스팅 매 회차 RUS),imb_rusboost,HGST_20HUH721212ALN604,mlp_rusboost,tabular,42,2026-01,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8807970779778823,17,9741,11,6,631,9110,0.6470588235294118,0.0171339563862928,0.0647777435581562,0.8616158505286932,0.0137732882086249
rusboost,RUSBoost (부스팅 매 회차 RUS),imb_rusboost,HGST_20HUH721212ALN604,mlp_rusboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.001,0.8807970779778823,14,9724,11,3,642,9082,0.7857142857142857,0.0168453292496171,0.0660222130810366,0.95665364047717,0.0165107250092905
rusboost,RUSBoost (부스팅 매 회차 RUS),imb_rusboost,HGST_20HUH721212ALN604,mlp_rusboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.005,0.8807970779778823,14,9724,11,3,642,9082,0.7857142857142857,0.0168453292496171,0.0660222130810366,0.95665364047717,0.0165107250092905
rusboost,RUSBoost (부스팅 매 회차 RUS),imb_rusboost,HGST_20HUH721212ALN604,mlp_rusboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.01,0.8807970779778823,14,9724,11,3,642,9082,0.7857142857142857,0.0168453292496171,0.0660222130810366,0.95665364047717,0.0165107250092905
rusboost,RUSBoost (부스팅 매 회차 RUS),imb_rusboost,HGST_20HUH721212ALN604,mlp_rusboost,tabular,42,2026-02,2018-08-01,2025-10-30,in_horizon,10,val_quantile,0.05,0.8807970779778823,14,9724,11,3,642,9082,0.7857142857142857,0.0168453292496171,0.0660222130810366,0.95665364047717,0.0165107250092905
