ds,model,seed,budget,crit,thr,row_rec,row_far,OT,E,M,CE,CN,recall,precision,far,mlt
HGST,XGB,69,0.001,row,0.065,0.146228402865571,0.0012378040175001176,17,51,94,32,945,0.10493827160493827,0.17,0.032753326509723645,89.5
HGST,XGB,69,0.001,op,0.488,0.0,0.0,0,0,162,0,977,0.0,,0.0,
HGST,XGB,69,0.005,row,0.016,0.30678466076696165,0.0048390647786611465,14,84,64,54,923,0.08641975308641975,0.09210526315789473,0.05527123848515865,177.5
HGST,XGB,69,0.005,op,0.47200000000000003,0.0008428150021070375,5.645199228489439e-05,2,8,152,4,973,0.012345679012345678,0.14285714285714285,0.0040941658137154556,118.0
HGST,XGB,69,0.01,row,0.009000000000000001,0.4216182048040455,0.009537752269840523,16,93,53,73,904,0.09876543209876543,0.08791208791208792,0.07471852610030706,212.0
HGST,XGB,69,0.01,op,0.461,0.006110408765276022,6.209719151338383e-05,6,9,147,4,973,0.037037037037037035,0.3157894736842105,0.0040941658137154556,48.0
HGST,XGB,69,0.02,row,0.005,0.5242309313105773,0.016937103071929246,15,110,37,96,881,0.09259259259259259,0.06787330316742081,0.09825997952917093,238.0
HGST,XGB,69,0.02,op,0.401,0.052886641382216604,0.0005234981417885873,14,33,115,21,956,0.08641975308641975,0.20588235294117646,0.021494370522006142,68.0
HGST,XGB,69,0.05,row,0.003,0.7273493468183734,0.04063941289928024,9,131,22,140,837,0.05555555555555555,0.03214285714285714,0.14329580348004095,355.5
HGST,XGB,69,0.05,op,0.04,0.1902654867256637,0.0020379169214846875,20,61,81,40,937,0.12345679012345678,0.1652892561983471,0.04094165813715456,82.0
HGST,XGB,70,0.001,row,0.225,0.1266329540665824,0.0011015665427859059,16,49,97,27,950,0.09876543209876543,0.17391304347826086,0.027635619242579325,102.0
HGST,XGB,70,0.001,op,0.76,0.004424778761061947,1.2419438302676765e-05,2,2,158,0,977,0.012345679012345678,0.5,0.0,65.5
HGST,XGB,70,0.005,row,0.032,0.3522966708807417,0.004714494049019147,16,85,61,52,925,0.09876543209876543,0.10457516339869281,0.05322415557830092,162.0
HGST,XGB,70,0.005,op,0.6900000000000001,0.019174041297935103,7.489297643129322e-05,6,10,146,2,975,0.037037037037037035,0.3333333333333333,0.0020470829068577278,60.5
HGST,XGB,70,0.01,row,0.019000000000000003,0.47429414243573537,0.009186997224443712,12,104,46,73,904,0.07407407407407407,0.06349206349206349,0.07471852610030706,216.5
HGST,XGB,70,0.01,op,0.612,0.022545301306363254,0.00023898010067271958,10,23,129,8,969,0.06172839506172839,0.24390243902439024,0.008188331627430911,82.0
HGST,XGB,70,0.02,row,0.010000000000000002,0.5571007163927518,0.018498565178529425,14,115,33,107,870,0.08641975308641975,0.059322033898305086,0.10951893551688843,262.0
HGST,XGB,70,0.02,op,0.25,0.10471976401179942,0.000895328597638425,14,46,102,24,953,0.08641975308641975,0.16666666666666666,0.02456499488229273,108.5
HGST,XGB,70,0.05,row,0.004,0.7888748419721872,0.04898301735898763,12,133,17,168,809,0.07407407407407407,0.038338658146964855,0.17195496417604914,395.0
HGST,XGB,70,0.05,op,0.04,0.3080488832701222,0.003590346709319283,20,76,66,47,930,0.12345679012345678,0.13986013986013987,0.048106448311156604,144.5
HGST,XGB,71,0.001,row,0.221,0.14538558786346398,0.0012615138542597733,17,59,86,30,947,0.10493827160493827,0.16037735849056603,0.030706243602865915,130.5
HGST,XGB,71,0.001,op,0.655,0.029287821323219554,8.919414781013314e-05,10,7,145,3,974,0.06172839506172839,0.5,0.0030706243602865915,13.0
HGST,XGB,71,0.005,row,0.061,0.3563000421407501,0.004788634332219975,19,90,53,57,920,0.11728395061728394,0.1144578313253012,0.05834186284544524,165.0
HGST,XGB,71,0.005,op,0.549,0.032237673830594185,0.00011290398456978878,9,13,140,5,972,0.05555555555555555,0.3333333333333333,0.00511770726714432,38.0
HGST,XGB,71,0.01,row,0.039,0.4949431099873578,0.0100484546267112,14,107,41,74,903,0.08641975308641975,0.07179487179487179,0.07574206755373593,242.0
HGST,XGB,71,0.01,op,0.429,0.05056890012642225,0.0002626899374323752,16,26,120,12,965,0.09876543209876543,0.2962962962962963,0.012282497441146366,50.0
HGST,XGB,71,0.02,row,0.018000000000000002,0.6080910240202275,0.02062040739521099,16,118,28,117,860,0.09876543209876543,0.06374501992031872,0.11975435005117707,261.0
HGST,XGB,71,0.02,op,0.302,0.10303413400758533,0.0007387684057016512,19,50,93,23,954,0.11728395061728394,0.20652173913043478,0.02354145342886387,74.0
HGST,XGB,71,0.05,row,0.004,0.8280657395701644,0.054554076304276236,13,138,11,228,749,0.08024691358024691,0.03430079155672823,0.23336745138178097,407.0
HGST,XGB,71,0.05,op,0.07200000000000001,0.30362410450906024,0.003606905960389519,19,82,61,54,923,0.11728395061728394,0.12258064516129032,0.05527123848515865,160.0
HGST,LSTM,42,0.001,row,0.14200000000000002,0.12157606405394016,0.001318718539775133,23,28,111,11,966,0.1419753086419753,0.3709677419354839,0.011258955987717503,57.0
HGST,LSTM,42,0.001,op,0.459,0.03771597134428993,0.00027059321635226045,12,7,143,1,976,0.07407407407407407,0.6,0.0010235414534288639,6.0
HGST,LSTM,42,0.005,row,0.066,0.3223767383059418,0.004645998965046808,16,75,71,34,943,0.09876543209876543,0.128,0.03480040941658137,152.0
HGST,LSTM,42,0.005,op,0.28,0.06468605141171513,0.0006586065766571011,19,13,130,5,972,0.11728395061728394,0.5135135135135135,0.00511770726714432,11.5
HGST,LSTM,42,0.01,row,0.043000000000000003,0.45701643489254107,0.010273509902620314,11,94,57,49,928,0.06790123456790123,0.07142857142857142,0.05015353121801433,219.0
HGST,LSTM,42,0.01,op,0.101,0.20037926675094817,0.0020318953756409655,21,44,97,18,959,0.12962962962962962,0.25301204819277107,0.01842374616171955,77.0
HGST,LSTM,42,0.02,row,0.025,0.5691108301727771,0.02050599802418027,6,115,41,83,894,0.037037037037037035,0.029411764705882353,0.0849539406345957,301.0
HGST,LSTM,42,0.02,op,0.065,0.32869785082174463,0.004811591475749165,18,75,69,35,942,0.1111111111111111,0.140625,0.03582395087001024,147.0
HGST,LSTM,42,0.05,row,0.003,0.816055625790139,0.05576666509855577,7,133,22,200,777,0.043209876543209874,0.020588235294117647,0.2047082906857728,389.0
HGST,LSTM,42,0.05,op,0.041,0.4721871049304678,0.01102432140000941,8,97,57,52,925,0.04938271604938271,0.050955414012738856,0.05322415557830092,258.0
HGST,LSTM,43,0.001,row,0.114,0.14454277286135694,0.0012517288422637248,17,36,109,11,966,0.10493827160493827,0.265625,0.011258955987717503,81.0
HGST,LSTM,43,0.001,op,0.483,0.018331226295828066,4.741967351931129e-05,4,2,156,0,977,0.024691358024691357,0.6666666666666666,0.0,11.0
HGST,LSTM,43,0.005,row,0.048,0.30383480825958703,0.004786752599143812,13,76,73,36,941,0.08024691358024691,0.104,0.0368474923234391,142.0
HGST,LSTM,43,0.005,op,0.192,0.08596713021491782,0.000610057863292092,20,14,128,7,970,0.12345679012345678,0.4878048780487805,0.007164790174002047,12.5
HGST,LSTM,43,0.01,row,0.033,0.4393173198482933,0.009975819729971304,12,98,52,51,926,0.07407407407407407,0.07453416149068323,0.052200614124872056,217.5
HGST,LSTM,43,0.01,op,0.09,0.17846607669616518,0.0016356023898010067,19,41,102,16,961,0.11728395061728394,0.25,0.016376663254861822,87.0
HGST,LSTM,43,0.02,row,0.019000000000000003,0.5762747576906869,0.021320788446158912,7,115,40,79,898,0.043209876543209874,0.03482587064676617,0.08085977482088025,298.0
HGST,LSTM,43,0.02,op,0.067,0.230299199325748,0.0025188878957519874,15,56,91,26,951,0.09259259259259259,0.15463917525773196,0.02661207778915046,141.0
HGST,LSTM,43,0.05,row,0.003,0.7867678044669195,0.052354706684856755,9,131,22,189,788,0.05555555555555555,0.02735562310030395,0.19344933469805528,381.5
HGST,LSTM,43,0.05,op,0.038,0.3834808259587021,0.007735804676106694,13,91,58,47,930,0.08024691358024691,0.08609271523178808,0.048106448311156604,170.0
HGST,LSTM,44,0.001,row,0.17,0.12979351032448377,0.0013458154960718821,19,37,106,15,962,0.11728395061728394,0.2676056338028169,0.015353121801432957,78.5
HGST,LSTM,44,0.001,op,0.482,0.02423093131057733,7.150585689419956e-05,6,4,152,0,977,0.037037037037037035,0.6,0.0,12.5
HGST,LSTM,44,0.005,row,0.065,0.34323640960809104,0.005630898057110599,13,88,61,43,934,0.08024691358024691,0.09027777777777778,0.044012282497441144,162.0
HGST,LSTM,44,0.005,op,0.342,0.06784660766961652,0.00042602436844333633,16,15,131,6,971,0.09876543209876543,0.43243243243243246,0.006141248720573183,29.0
HGST,LSTM,44,0.01,row,0.041,0.460598398651496,0.010719856988286211,10,101,51,59,918,0.06172839506172839,0.058823529411764705,0.06038894575230297,239.0
HGST,LSTM,44,0.01,op,0.171,0.1291613990729035,0.0013375358705367644,19,37,106,15,962,0.11728395061728394,0.2676056338028169,0.015353121801432957,78.5
HGST,LSTM,44,0.02,row,0.019000000000000003,0.5874420564686051,0.02205729877216917,9,114,39,84,893,0.05555555555555555,0.043478260869565216,0.08597748208802457,296.0
HGST,LSTM,44,0.02,op,0.106,0.2267172355667931,0.0025339417603612926,23,59,80,27,950,0.1419753086419753,0.21100917431192662,0.027635619242579325,84.0
HGST,LSTM,44,0.05,row,0.003,0.7726506531816266,0.05124147339699864,6,131,25,214,763,0.037037037037037035,0.017094017094017096,0.21903787103377687,375.0
HGST,LSTM,44,0.05,op,0.044000000000000004,0.44627054361567636,0.00975791503975161,11,100,51,56,921,0.06790123456790123,0.0658682634730539,0.057318321392016376,224.0
HGST,LSTM,45,0.001,row,0.135,0.1415929203539823,0.0012396857505762807,20,42,100,20,957,0.12345679012345678,0.24390243902439024,0.02047082906857728,100.5
HGST,LSTM,45,0.001,op,0.518,0.03034134007585335,0.00011854918379827821,8,4,150,1,976,0.04938271604938271,0.6153846153846154,0.0010235414534288639,13.0
HGST,LSTM,45,0.005,row,0.046,0.3472397808680995,0.005570306252058146,11,97,54,63,914,0.06790123456790123,0.06432748538011696,0.06448311156601842,201.0
HGST,LSTM,45,0.005,op,0.357,0.0731142014327855,0.000526885261325681,16,12,134,5,972,0.09876543209876543,0.48484848484848486,0.00511770726714432,24.0
HGST,LSTM,45,0.01,row,0.031,0.46797302991993256,0.010952439196499977,12,105,45,83,894,0.07407407407407407,0.06,0.0849539406345957,227.0
HGST,LSTM,45,0.01,op,0.183,0.10914454277286136,0.0009721033071458813,22,30,110,14,963,0.13580246913580246,0.3333333333333333,0.014329580348004094,51.5
HGST,LSTM,45,0.02,row,0.016,0.5971344289928361,0.02195192171990403,9,118,35,118,859,0.05555555555555555,0.036734693877551024,0.12077789150460594,330.0
HGST,LSTM,45,0.02,op,0.11,0.1835229667088074,0.001473020652020511,19,52,91,25,952,0.11728395061728394,0.19791666666666666,0.0255885363357216,133.0
HGST,LSTM,45,0.05,row,0.002,0.7815002107037505,0.054824293174013265,9,134,19,267,710,0.05555555555555555,0.02195121951219512,0.27328556806550663,396.0
HGST,LSTM,45,0.05,op,0.049,0.331015592077539,0.004984710918756174,10,96,56,61,916,0.06172839506172839,0.059880239520958084,0.062436028659160696,187.5
HGST,LSTM,46,0.001,row,0.114,0.10535187526337969,0.0010733405466434587,18,17,127,8,969,0.1111111111111111,0.4186046511627907,0.008188331627430911,30.0
HGST,LSTM,46,0.001,op,0.441,0.03013063632532659,0.00014865691301688854,9,3,150,0,977,0.05555555555555555,0.75,0.0,4.0
HGST,LSTM,46,0.005,row,0.052000000000000005,0.27918246944795616,0.004381803641153503,10,59,93,29,948,0.06172839506172839,0.10204081632653061,0.02968270214943705,103.0
HGST,LSTM,46,0.005,op,0.164,0.0777496839443742,0.00043919649997647834,19,12,131,4,973,0.11728395061728394,0.5428571428571428,0.0040941658137154556,11.0
HGST,LSTM,46,0.01,row,0.032,0.43215339233038347,0.010562920449734205,11,87,64,43,934,0.06790123456790123,0.07801418439716312,0.044012282497441144,151.0
HGST,LSTM,46,0.01,op,0.079,0.17804466919511167,0.001996895140424331,15,37,110,12,965,0.09259259259259259,0.234375,0.012282497441146366,81.5
HGST,LSTM,46,0.02,row,0.02,0.5775389801938474,0.02064637531166204,8,105,49,66,911,0.04938271604938271,0.0446927374301676,0.06755373592630501,246.0
HGST,LSTM,46,0.02,op,0.045,0.31837336704593344,0.005717834125229336,10,67,85,31,946,0.06172839506172839,0.09259259259259259,0.03172978505629478,131.0
HGST,LSTM,46,0.05,row,0.003,0.7762326169405815,0.04978877546220069,10,130,22,200,777,0.06172839506172839,0.029411764705882353,0.2047082906857728,367.0
HGST,LSTM,46,0.05,op,0.026000000000000002,0.4995785924989465,0.014214988003951639,11,97,54,56,921,0.06790123456790123,0.06707317073170732,0.057318321392016376,225.5
HGST,LSTM,47,0.001,row,0.14200000000000002,0.1430678466076696,0.001340922990073858,23,37,102,12,965,0.1419753086419753,0.3194444444444444,0.012282497441146366,74.0
HGST,LSTM,47,0.001,op,0.518,0.016224188790560472,5.720468551535964e-05,6,3,153,0,977,0.037037037037037035,0.6666666666666666,0.0,5.0
HGST,LSTM,47,0.005,row,0.05,0.3563000421407501,0.00604186856094463,13,89,60,45,932,0.08024691358024691,0.08843537414965986,0.04605936540429888,163.0
HGST,LSTM,47,0.005,op,0.277,0.08933839022334597,0.0006051653572940679,23,10,129,8,969,0.1419753086419753,0.5609756097560976,0.008188331627430911,11.0
HGST,LSTM,47,0.01,row,0.033,0.46818373367045935,0.012137554687867525,9,99,54,61,916,0.05555555555555555,0.05325443786982249,0.062436028659160696,222.5
HGST,LSTM,47,0.01,op,0.11800000000000001,0.17720185419300463,0.0017040974737733453,22,43,97,17,960,0.13580246913580246,0.2682926829268293,0.017400204708290685,84.0
HGST,LSTM,47,0.02,row,0.019000000000000003,0.5988200589970502,0.02214197676059651,8,113,41,86,891,0.04938271604938271,0.03864734299516908,0.08802456499488229,292.0
HGST,LSTM,47,0.02,op,0.078,0.24968394437420985,0.0027424377852001696,20,59,83,30,947,0.12345679012345678,0.1834862385321101,0.030706243602865915,121.0
HGST,LSTM,47,0.05,row,0.003,0.8082595870206489,0.053504445594392436,8,132,22,204,773,0.04938271604938271,0.023255813953488372,0.20880245649948823,383.5
HGST,LSTM,47,0.05,op,0.038,0.4279393173198483,0.009849743613868372,9,96,57,56,921,0.05555555555555555,0.055900621118012424,0.057318321392016376,218.0
HGST,LSTM,48,0.001,row,0.154,0.13548251158870628,0.001461730253563532,20,37,105,10,967,0.12345679012345678,0.29850746268656714,0.01023541453428864,81.0
HGST,LSTM,48,0.001,op,0.47300000000000003,0.02359882005899705,8.204356212071318e-05,10,2,150,0,977,0.06172839506172839,0.8333333333333334,0.0,2.0
HGST,LSTM,48,0.005,row,0.062,0.34028655710071637,0.006212729924260244,20,71,71,37,940,0.12345679012345678,0.15625,0.037871033776867964,147.0
HGST,LSTM,48,0.005,op,0.255,0.08933839022334597,0.000723714541092346,20,18,124,8,969,0.12345679012345678,0.43478260869565216,0.008188331627430911,28.5
HGST,LSTM,48,0.01,row,0.041,0.4648124736620312,0.012241426353671732,10,91,61,51,926,0.06172839506172839,0.06578947368421052,0.052200614124872056,217.0
HGST,LSTM,48,0.01,op,0.10500000000000001,0.20396123050990309,0.002515500776214894,16,48,98,21,956,0.09876543209876543,0.18823529411764706,0.021494370522006142,99.0
HGST,LSTM,48,0.02,row,0.023,0.5887062789717658,0.022852895516770947,9,110,43,79,898,0.05555555555555555,0.045454545454545456,0.08085977482088025,252.0
HGST,LSTM,48,0.02,op,0.07,0.2914032869785082,0.004907559862633485,18,65,79,30,947,0.1111111111111111,0.1592920353982301,0.030706243602865915,112.0
HGST,LSTM,48,0.05,row,0.002,0.8137378845343447,0.05646516441642753,8,132,22,202,775,0.04938271604938271,0.023391812865497075,0.2067553735926305,378.5
HGST,LSTM,48,0.05,op,0.037000000000000005,0.48419721871049304,0.013903373006539023,10,91,61,54,923,0.06172839506172839,0.06451612903225806,0.05527123848515865,237.0
HGST,LSTM,49,0.001,row,0.124,0.1264222503160556,0.0016412475890294962,19,46,97,14,963,0.11728395061728394,0.24050632911392406,0.014329580348004094,87.0
HGST,LSTM,49,0.001,op,0.518,0.02760219131900548,7.828009596838689e-05,7,4,151,0,977,0.043209876543209874,0.6363636363636364,0.0,13.0
HGST,LSTM,49,0.005,row,0.042,0.34892541087231355,0.006195417979959543,12,90,60,53,924,0.07407407407407407,0.07741935483870968,0.05424769703172978,210.5
HGST,LSTM,49,0.005,op,0.226,0.08217446270543616,0.000805005409982594,22,14,126,8,969,0.13580246913580246,0.5,0.008188331627430911,11.5
HGST,LSTM,49,0.01,row,0.027000000000000003,0.4363674673409187,0.011420614385849367,12,102,48,66,911,0.07407407407407407,0.06666666666666667,0.06755373592630501,236.0
HGST,LSTM,49,0.01,op,0.13,0.12157606405394016,0.001563343839676342,17,42,103,14,963,0.10493827160493827,0.2328767123287671,0.014329580348004094,87.0
HGST,LSTM,49,0.02,row,0.015,0.5589970501474927,0.021737780495836665,8,117,37,105,872,0.04938271604938271,0.034782608695652174,0.10747185261003071,297.0
HGST,LSTM,49,0.02,op,0.076,0.22271386430678466,0.0026874911793762055,16,61,85,34,943,0.09876543209876543,0.14414414414414414,0.03480040941658137,134.0
HGST,LSTM,49,0.05,row,0.003,0.7937210282343026,0.05392520111022252,8,132,22,220,757,0.04938271604938271,0.022222222222222223,0.22517911975435004,385.0
HGST,LSTM,49,0.05,op,0.037000000000000005,0.3670459334176148,0.007327468598579291,10,93,59,56,921,0.06172839506172839,0.06289308176100629,0.057318321392016376,222.0
HGST,LSTM,50,0.001,row,0.11,0.1316898440792246,0.0010221574069718211,20,19,123,8,969,0.12345679012345678,0.425531914893617,0.008188331627430911,30.0
HGST,LSTM,50,0.001,op,0.487,0.022545301306363254,4.2903514136519734e-05,6,3,153,0,977,0.037037037037037035,0.6666666666666666,0.0,12.0
HGST,LSTM,50,0.005,row,0.055,0.263590391908976,0.004351319565319659,7,56,99,24,953,0.043209876543209874,0.08045977011494253,0.02456499488229273,99.0
HGST,LSTM,50,0.005,op,0.133,0.08259587020648967,0.0007993602107541045,17,13,132,6,971,0.10493827160493827,0.4722222222222222,0.006141248720573183,28.5
HGST,LSTM,50,0.01,row,0.035,0.3950695322376738,0.010288940113844852,11,79,72,44,933,0.06790123456790123,0.08208955223880597,0.04503582395087001,176.0
HGST,LSTM,50,0.01,op,0.098,0.15212810788032027,0.0012517288422637248,19,25,118,10,967,0.11728395061728394,0.35185185185185186,0.01023541453428864,40.0
HGST,LSTM,50,0.02,row,0.023,0.5634218289085545,0.02056621348261749,8,102,52,66,911,0.04938271604938271,0.045454545454545456,0.06755373592630501,244.5
HGST,LSTM,50,0.02,op,0.05,0.2973029919932575,0.005376111398598109,10,61,91,29,948,0.06172839506172839,0.1,0.02968270214943705,104.0
HGST,LSTM,50,0.05,row,0.005,0.7827644332069111,0.052214329397374984,8,130,24,190,787,0.04938271604938271,0.024390243902439025,0.19447287615148415,367.5
HGST,LSTM,50,0.05,op,0.030000000000000002,0.44584913611462285,0.013439337629957191,11,92,59,51,926,0.06790123456790123,0.07142857142857142,0.052200614124872056,232.0
HGST,LSTM,51,0.001,row,0.137,0.1276864728192162,0.00112076022016277,18,45,99,16,961,0.1111111111111111,0.22784810126582278,0.016376663254861822,121.0
HGST,LSTM,51,0.001,op,0.49,0.0025284450063211127,7.150585689419955e-06,2,1,159,0,977,0.012345679012345678,0.6666666666666666,0.0,8.0
HGST,LSTM,51,0.005,row,0.052000000000000005,0.3141592920353982,0.0052387448840381995,13,90,59,52,925,0.08024691358024691,0.08387096774193549,0.05322415557830092,193.0
HGST,LSTM,51,0.005,op,0.29,0.08744205646860514,0.0004346803405936868,19,12,131,5,972,0.11728395061728394,0.5277777777777778,0.00511770726714432,14.0
HGST,LSTM,51,0.01,row,0.036000000000000004,0.4201432785503582,0.010453779931316742,10,104,48,70,907,0.06172839506172839,0.05434782608695652,0.07164790174002048,246.5
HGST,LSTM,51,0.01,op,0.171,0.11209439528023599,0.0008076398362892224,19,34,109,14,963,0.11728395061728394,0.2835820895522388,0.014329580348004094,95.0
