ds,crit,metric,seed,by_rec,by_prec,rand,best
Toshiba,op,recall,51,0.1483253588516746,0.138755980861244,0.15311004784688992,0.1866028708133971
Toshiba,op,recall,52,0.1674641148325359,0.1674641148325359,0.14952153110047842,0.1674641148325359
Toshiba,op,recall,53,0.1291866028708134,0.1531100478468899,0.15191387559808608,0.1626794258373205
Toshiba,op,recall,54,0.124401913875598,0.1483253588516746,0.13755980861244013,0.1626794258373205
Toshiba,op,recall,55,0.1291866028708134,0.1674641148325359,0.14952153110047847,0.1674641148325359
Toshiba,op,recall,56,0.1291866028708134,0.1435406698564593,0.1423444976076555,0.1674641148325359
Toshiba,op,recall,57,0.1531100478468899,0.1483253588516746,0.13755980861244016,0.1531100478468899
Toshiba,op,recall,58,0.1435406698564593,0.1866028708133971,0.15909090909090906,0.1866028708133971
Toshiba,op,recall,59,0.1578947368421052,0.1483253588516746,0.1435406698564593,0.1578947368421052
Toshiba,op,recall,60,0.1291866028708134,0.1339712918660287,0.13636363636363635,0.1483253588516746
Toshiba,op,recall,61,0.1291866028708134,0.1339712918660287,0.14832535885167464,0.1722488038277512
Toshiba,op,recall,62,0.1578947368421052,0.1291866028708134,0.14593301435406697,0.1626794258373205
Toshiba,op,recall,63,0.124401913875598,0.1626794258373205,0.15071770334928225,0.1626794258373205
Toshiba,op,recall,64,0.138755980861244,0.1435406698564593,0.14354066985645927,0.1531100478468899
Toshiba,op,recall,65,0.1531100478468899,0.1483253588516746,0.16028708133971287,0.1818181818181818
Toshiba,op,recall,66,0.1578947368421052,0.124401913875598,0.1411483253588516,0.1578947368421052
Toshiba,op,recall,67,0.1291866028708134,0.1339712918660287,0.13516746411483255,0.1483253588516746
Toshiba,op,recall,68,0.1196172248803827,0.1339712918660287,0.14354066985645927,0.1626794258373205
Toshiba,op,recall,69,0.1578947368421052,0.1531100478468899,0.15430622009569372,0.1674641148325359
Toshiba,op,recall,70,0.1435406698564593,0.1339712918660287,0.1435406698564593,0.1578947368421052
Toshiba,op,recall,71,0.1291866028708134,0.1483253588516746,0.14712918660287078,0.1578947368421052
Toshiba,op,precision,42,0.2884615384615384,0.3478260869565217,0.3043255267957918,0.3478260869565217
Toshiba,op,precision,43,0.2678571428571428,0.2580645161290322,0.2758781738501852,0.3109243697478991
Toshiba,op,precision,44,0.2758620689655172,0.28125,0.2718031008534194,0.28125
Toshiba,op,precision,45,0.2897196261682243,0.3195876288659793,0.30661311400465424,0.330188679245283
Toshiba,op,precision,46,0.3263157894736842,0.3571428571428571,0.32172808394612906,0.3571428571428571
Toshiba,op,precision,47,0.3428571428571428,0.3516483516483517,0.3134950558679372,0.3516483516483517
Toshiba,op,precision,48,0.3085106382978723,0.3043478260869565,0.29669518683087626,0.3085106382978723
Toshiba,op,precision,49,0.2830188679245283,0.3444444444444444,0.2922170677616647,0.3444444444444444
Toshiba,op,precision,50,0.297029702970297,0.3010752688172043,0.3005720818431815,0.3238095238095238
Toshiba,op,precision,51,0.3297872340425531,0.2989690721649484,0.2988935736436614,0.3297872340425531
Toshiba,op,precision,52,0.3465346534653465,0.3465346534653465,0.28514014873167837,0.3465346534653465
Toshiba,op,precision,53,0.226890756302521,0.2711864406779661,0.26396619893709977,0.2982456140350877
Toshiba,op,precision,54,0.2574257425742574,0.3406593406593406,0.26880778139925793,0.3406593406593406
Toshiba,op,precision,55,0.2410714285714285,0.2777777777777778,0.269500248015873,0.2857142857142857
Toshiba,op,precision,56,0.2410714285714285,0.3225806451612903,0.293946999015704,0.35
Toshiba,op,precision,57,0.2909090909090909,0.2767857142857143,0.258859185169669,0.2909090909090909
Toshiba,op,precision,58,0.2803738317757009,0.2932330827067669,0.2886496625049145,0.3
Toshiba,op,precision,59,0.3055555555555556,0.3406593406593406,0.30469888534404665,0.3406593406593406
Toshiba,op,precision,60,0.2872340425531915,0.3010752688172043,0.27173731352620667,0.3010752688172043
Toshiba,op,precision,61,0.2389380530973451,0.3010752688172043,0.28050269209021345,0.3113207547169811
Toshiba,op,precision,62,0.3113207547169811,0.2967032967032967,0.2891818509322358,0.3113207547169811
Toshiba,op,precision,63,0.2280701754385964,0.265625,0.26759732865818386,0.2946428571428571
Toshiba,op,precision,64,0.2710280373831775,0.3333333333333333,0.2915586411662941,0.3333333333333333
Toshiba,op,precision,65,0.2935779816513761,0.3406593406593406,0.31290715666463564,0.3406593406593406
Toshiba,op,precision,66,0.282051282051282,0.2921348314606741,0.27723570414760174,0.2921348314606741
Toshiba,op,precision,67,0.2596153846153846,0.3076923076923077,0.27230233957428185,0.3076923076923077
Toshiba,op,precision,68,0.2688172043010752,0.3333333333333333,0.30020238536645655,0.3333333333333333
Toshiba,op,precision,69,0.2869565217391304,0.3516483516483517,0.3096949246405768,0.3516483516483517
Toshiba,op,precision,70,0.2803738317757009,0.3111111111111111,0.28898114503196176,0.3111111111111111
Toshiba,op,precision,71,0.2755102040816326,0.3297872340425531,0.2860743080801306,0.3297872340425531
